,T1,T2,Season,1Seed-2Seed,ScoreAvgDiff,NumotAvgDiff,FgmAvgDiff,FgaAvgDiff,Fgm3AvgDiff,Fga3AvgDiff,FtmAvgDiff,FtaAvgDiff,OrAvgDiff,DrAvgDiff,AstAvgDiff,ToAvgDiff,StlAvgDiff,BlkAvgDiff,PfAvgDiff,ScorediffAvgDiff,WinAvgDiff
10,1326,1462,2011,-5,4.4753320599999995,-0.099620493,2.828273239999998,2.3946869000000035,1.8662239090000003,1.3339658400000012,-3.0474383300000003,-2.87381405,0.9800758999999992,-1.963946870000001,2.2950664099999987,-1.7912713500000006,1.6603415559999997,0.2267552180000001,-2.89658444,9.200189751000002,0.16698292299999995
11,1314,1462,2011,-4,4.053763439999997,-0.098729228,3.296187679999999,8.8973607,-0.27370479000000003,-0.8211143700000001,-2.264907130000001,-0.3577712599999998,3.95601173,3.075268809999997,2.0107526799999995,1.54740958,0.6050830889999999,2.2365591389999997,-0.9188660800000008,0.8445747800000003,0.013685240000000043
12,1393,1462,2011,-3,0.9931573799999995,-0.06842619700000002,2.2658846500000003,4.1397849400000055,0.8475073319999993,1.542521990000001,-4.386119260000001,-3.4486803599999973,2.38025416,-0.01564028000000306,2.9804496500000024,0.15347017999999935,3.2414467259999995,3.7214076239999994,-1.7976539599999999,2.2082111410000014,0.013685240000000043
13,1246,1462,2011,-2,3.811339189999998,-0.098729228,2.17497556,4.988269790000004,1.8475073319999993,1.9970674499999994,-2.386119260000001,-2.3274682299999974,1.86510264,0.7419354799999986,-0.6256109500000022,-1.3010752700000001,-0.0312805470000006,3.1759530789999992,-1.0703812299999989,4.511241451,-0.016617789999999966
14,1452,1462,2011,-1,-3.0645161300000012,-0.129032258,-0.9354838799999996,2.2258064500000003,0.7419354839999999,2.1290322500000016,-1.9354838700000006,-1.322580649999999,4.161290319999999,-2.225806460000001,1.7419354799999986,0.12903224999999985,-0.903225806,1.1935483869999999,0.709677420000002,-2.6129032260000002,-0.12903225799999996
15,1326,1449,2011,-6,-6.426916230000003,-0.031194295999999996,-2.9224598900000025,-8.896613189999997,-1.4358288769999987,-5.875222820000001,0.8538324400000015,0.09001781999999992,-2.824420680000001,-2.0089126500000027,-1.5338680900000021,-2.18716577,0.44919786099999914,-2.0098039209999996,-6.0080213900000015,4.143493760000002,0.2442067739999999
16,1314,1449,2011,-5,-6.8484848500000055,-0.030303030999999994,-2.4545454500000012,-2.39393939,-3.575757575999999,-8.030303030000002,1.6363636400000008,2.60606061,0.15151514999999982,3.0303030299999953,-1.8181818200000013,1.1515151600000006,-0.6060606060000007,0.0,-4.0303030300000025,-4.2121212109999995,0.090909091
17,1393,1449,2011,-4,-9.909090910000003,0.0,-3.48484848,-7.1515151499999945,-2.454545454,-5.6666666700000015,-0.4848484899999992,-0.4848484899999974,-1.4242424200000006,-0.0606060600000049,-0.8484848499999984,-0.24242424000000007,2.030303030999999,1.4848484849999997,-4.9090909100000015,-2.8484848499999984,0.090909091
18,1246,1449,2011,-3,-7.090909100000005,-0.030303030999999994,-3.5757575700000004,-6.303030299999996,-1.4545454539999998,-5.212121210000003,1.5151515100000008,0.6363636400000026,-1.9393939400000004,0.6969696999999968,-4.454545450000003,-1.6969696899999995,-1.2424242420000011,0.9393939399999995,-4.1818181800000005,-0.5454545399999997,0.06060606099999999
19,1452,1449,2011,-2,-13.966764420000004,-0.060606060999999996,-6.68621701,-9.06549364,-2.560117301999999,-5.080156410000001,1.9657869000000012,1.641251220000001,0.35679373999999875,-2.270772240000003,-2.086999020000002,-0.26686216999999957,-2.1143695010000005,-1.0430107519999998,-2.4017595299999996,-7.669599217,-0.051808407
20,1462,1449,2011,-1,-10.902248290000003,0.06842619700000002,-5.75073313,-11.29130009,-3.302052785999999,-7.209188660000002,3.9012707700000018,2.96383187,-3.8044965800000003,-0.04496578000000184,-3.828934500000001,-0.3958944199999994,-1.2111436950000005,-2.2365591389999997,-3.1114369500000016,-5.056695991,0.07722385099999995
21,1326,1206,2011,-7,3.74448529,-0.064338235,1.5349264699999985,0.9319852900000001,0.6636029410000006,0.9448529400000005,0.011029410000000794,-0.43933824000000143,0.6121323499999995,-1.2058823499999995,1.3051470599999995,-0.7610294100000008,0.42647058799999993,0.011029412000000072,-2.8915441200000007,5.452205880000001,0.1286764709999999
22,1314,1206,2011,-6,3.322916669999998,-0.06344696999999999,2.0028409099999998,7.434659089999997,-1.4763257579999998,-1.2102272700000007,0.7935606100000001,2.0767045499999988,3.5880681800000005,3.8333333299999985,1.0208333300000003,2.57765152,-0.6287878789999999,2.0208333329999997,-0.9138257600000017,-2.9034090910000003,-0.024621212000000003
23,1393,1206,2011,-5,0.2623106100000001,-0.033143939000000004,0.9725378800000009,2.677083330000002,-0.35511363600000045,1.1534090900000002,-1.3276515199999999,-1.0142045499999988,2.01231061,0.7424242399999983,1.9905303000000032,1.1837121199999991,2.0075757579999998,3.5056818179999993,-1.7926136400000008,-1.5397727299999993,-0.024621212000000003
24,1246,1206,2011,-4,3.080492419999999,-0.06344696999999999,0.8816287900000006,3.5255681800000005,0.6448863639999995,1.6079545499999988,0.6723484800000001,0.10700758000000121,1.4971590900000002,1.5,-1.6155303000000014,-0.2708333300000003,-1.2651515150000003,2.960227272999999,-1.0653409099999998,0.7632575799999994,-0.05492424200000001
25,1452,1206,2011,-3,-3.7953629000000006,-0.09375,-2.228830649999999,0.7631048399999969,-0.46068548399999987,1.739919350000001,1.1229838700000006,1.1118951599999995,3.7933467699999994,-1.4677419399999998,0.7520161299999994,1.1592741899999996,-2.1370967739999998,0.9778225809999999,0.7147177400000011,-6.360887097000001,-0.16733871
26,1462,1206,2011,-2,-0.7308467699999994,0.03528225800000001,-1.2933467699999994,-1.4627016100000034,-1.2026209679999997,-0.38911290000000065,3.058467740000001,2.4344758099999986,-0.3679435499999997,0.7580645200000014,-0.9899193499999992,1.0302419399999998,-1.2338709679999997,-0.21572580600000002,0.005040319999999099,-3.7479838710000006,-0.038306452000000046
27,1449,1206,2011,-1,10.171401520000003,-0.033143939000000004,4.457386360000001,9.828598479999997,2.0994318179999993,6.820075760000002,-0.8428030300000007,-0.5293560600000013,3.4365530300000007,0.8030303000000032,2.8390151500000016,1.4261363599999992,-0.022727272999999215,2.0208333329999997,3.1164772700000007,1.3087121199999991,-0.115530303
28,1326,1437,2011,-8,4.36948529,-0.0018382350000000006,3.1599264699999985,0.3694852900000001,1.0386029410000006,-0.30514705999999947,-2.988970589999999,-2.4705882400000014,-1.0441176500000005,-1.5808823499999995,1.8676470599999995,-1.7922794100000008,0.8327205879999999,-0.42647058799999993,-3.2040441200000007,10.108455880000001,0.2849264709999999
29,1314,1437,2011,-7,3.947916669999998,-0.0009469699999999984,3.6278409099999998,6.872159089999997,-1.1013257579999998,-2.4602272700000007,-2.20643939,0.04545454999999876,1.9318181800000005,3.4583333299999985,1.5833333300000003,1.5464015199999999,-0.22253787899999988,1.5833333329999997,-1.2263257600000017,1.7528409089999997,0.131628788
30,1393,1437,2011,-6,0.8873106100000001,0.029356060999999996,2.597537880000001,2.114583330000002,0.019886363999999546,-0.09659090999999975,-4.32765152,-3.0454545499999988,0.3560606100000001,0.3674242399999983,2.553030300000003,0.15246211999999915,2.4138257579999998,3.0681818179999993,-2.105113640000001,3.1164772700000007,0.131628788
31,1246,1437,2011,-5,3.705492419999999,-0.0009469699999999984,2.5066287900000006,2.9630681800000005,1.0198863639999995,0.35795454999999876,-2.32765152,-1.9242424199999988,-0.15909090999999975,1.125,-1.0530303000000014,-1.3020833300000003,-0.8589015150000003,2.522727272999999,-1.3778409099999998,5.419507579999999,0.10132575799999999
32,1452,1437,2011,-4,-3.1703629000000006,-0.03125,-0.603830649999999,0.2006048399999969,-0.08568548399999987,0.489919350000001,-1.8770161299999994,-0.9193548400000005,2.1370967699999994,-1.8427419399999998,1.3145161299999994,0.12802418999999965,-1.7308467739999998,0.5403225809999999,0.4022177400000011,-1.7046370970000009,-0.011088710000000002
33,1462,1437,2011,-3,-0.10584676999999942,0.09778225800000001,0.3316532300000006,-2.0252016100000034,-0.8276209679999997,-1.6391129000000006,0.0584677400000011,0.4032258099999986,-2.0241935499999997,0.38306452000000135,-0.4274193499999992,-0.0010080600000001994,-0.8276209679999997,-0.653225806,-0.3074596800000009,0.9082661289999994,0.11794354799999995
34,1449,1437,2011,-2,10.796401520000003,0.029356060999999996,6.082386360000001,9.266098479999997,2.4744318179999993,5.570075760000002,-3.8428030300000007,-2.5606060600000013,1.7803030300000007,0.4280303000000032,3.4015151500000016,0.3948863599999992,0.3835227270000008,1.5833333329999997,2.8039772700000007,5.964962119999999,0.040719697
35,1206,1437,2011,-1,0.625,0.0625,1.625,-0.5625,0.375,-1.25,-3.0,-2.03125,-1.65625,-0.375,0.5625,-1.03125,0.40625,-0.4375,-0.3125,4.65625,0.15625
36,1326,1208,2011,-9,8.27573529,-0.158088235,2.4411764699999985,0.21323529000000008,2.6636029410000006,4.0073529400000005,0.7297794100000008,0.7794117599999986,-1.1691176500000005,-2.0496323499999995,0.43014705999999947,-3.229779410000001,0.6764705879999999,-1.707720588,-2.2352941200000007,12.733455880000001,0.2849264709999999
37,1314,1208,2011,-8,7.854166669999998,-0.15719697,2.9090909099999998,6.715909089999997,0.5236742420000002,1.8522727299999993,1.51231061,3.2954545499999988,1.8068181800000005,2.9895833299999985,0.14583333000000032,0.10890151999999986,-0.3787878789999999,0.3020833329999997,-0.2575757600000017,4.377840909,0.131628788
38,1393,1208,2011,-7,4.79356061,-0.126893939,1.8787878800000009,1.958333330000002,1.6448863639999995,4.21590909,-0.6089015199999999,0.20454545000000124,0.2310606100000001,-0.10132576000000171,1.1155303000000032,-1.2850378800000009,2.2575757579999998,1.7869318179999993,-1.1363636400000008,5.741477270000001,0.131628788
39,1246,1208,2011,-6,7.611742419999999,-0.15719697,1.7878787900000006,2.8068181800000005,2.6448863639999995,4.670454549999999,1.3910984800000001,1.3257575800000012,-0.28409090999999975,0.65625,-2.4905303000000014,-2.7395833300000003,-1.0151515150000003,1.2414772729999992,-0.40909090999999975,8.04450758,0.10132575799999999
40,1452,1208,2011,-5,0.7358870999999994,-0.1875,-1.322580649999999,0.0443548399999969,1.5393145160000001,4.802419350000001,1.8417338700000006,2.3306451599999995,2.0120967699999994,-2.31149194,-0.12298387000000055,-1.3094758100000004,-1.8870967739999998,-0.7409274190000001,1.370967740000001,0.9203629029999991,-0.011088710000000002
41,1462,1208,2011,-4,3.8004032300000006,-0.05846774199999999,-0.3870967699999994,-2.1814516100000034,0.7973790320000003,2.6733870999999994,3.777217740000001,3.6532258099999986,-2.1491935499999997,-0.08568547999999865,-1.8649193499999992,-1.4385080600000002,-0.9838709679999997,-1.934475806,0.6612903199999991,3.5332661289999994,0.11794354799999995
42,1449,1208,2011,-3,14.702651520000003,-0.126893939,5.363636360000001,9.109848479999997,4.099431817999999,9.882575760000002,-0.12405303000000067,0.6893939399999987,1.6553030300000007,-0.040719699999996806,1.9640151500000016,-1.0426136400000008,0.22727272700000078,0.3020833329999997,3.7727272700000007,8.58996212,0.040719697
43,1206,1208,2011,-2,4.53125,-0.09375,0.90625,-0.71875,2.0,3.0625,0.71875,1.21875,-1.78125,-0.84375,-0.875,-2.46875,0.25,-1.71875,0.65625,7.28125,0.15625
44,1437,1208,2011,-1,3.90625,-0.15625,-0.71875,-0.15625,1.625,4.3125,3.71875,3.25,-0.125,-0.46875,-1.4375,-1.4375,-0.15625,-1.28125,0.96875,2.625,0.0
45,1326,1266,2011,-10,1.0,0.0,0.823529409999999,-1.3235294199999998,2.117647059000001,2.9411764700000003,-2.7647058799999993,-4.41176471,-1.2058823600000004,-0.5,-0.20588235000000132,-1.7941176500000005,0.0,-0.29411764699999976,-2.6176470600000012,10.235294115000002,0.35294117699999994
46,1314,1266,2011,-9,0.5784313799999978,0.0008912650000000022,1.2914438500000003,5.179144379999997,-0.022281639999999214,0.786096259999999,-1.98217468,-1.8957219199999997,1.7700534700000006,4.539215679999998,-0.4901960800000005,1.5445632800000002,-1.0552584669999998,1.7156862739999998,-0.6399287000000022,1.8796791439999998,0.19964349400000003
47,1393,1266,2011,-8,-2.48217468,0.031194295999999996,0.2611408200000014,0.42156862000000217,1.098930482,3.14973262,-4.10338681,-4.986631019999997,0.1942959000000002,1.4483065899999978,0.4795008900000024,0.1506238799999995,1.5811051699999998,3.2005347589999995,-1.5187165800000013,3.243315505000001,0.19964349400000003
48,1246,1266,2011,-7,0.3360071299999987,0.0008912650000000022,0.17023173000000114,1.2700534700000006,2.098930482,3.6042780799999985,-2.10338681,-3.8654188899999973,-0.3208556199999997,2.2058823499999995,-3.126559710000002,-1.30392157,-1.6916221030000003,2.6550802139999994,-0.7914438500000003,5.546345815,0.16934046400000002
49,1452,1266,2011,-6,-6.539848190000001,-0.029411765,-2.9402277099999985,-1.492409870000003,0.9933586340000007,3.7362428800000007,-1.6527514199999995,-2.860531309999999,1.9753320599999995,-0.7618595900000003,-0.7590132800000013,0.12618595,-2.5635673619999997,0.672675522,0.9886148000000006,-1.5777988620000007,0.056925996000000034
50,1462,1266,2011,-5,-3.4753320599999995,0.099620493,-2.004743829999999,-3.7182163200000033,0.2514231500000008,1.607210629999999,0.282732450000001,-1.53795066,-2.1859582599999996,1.463946870000001,-2.50094876,-0.0028462999999998573,-1.6603415559999997,-0.5208728649999999,0.27893737999999857,1.0351043639999995,0.185958254
51,1449,1266,2011,-4,7.426916230000003,0.031194295999999996,3.7459893000000015,7.573083769999997,3.553475936,8.816399290000001,-3.6185383200000008,-4.50178253,1.6185383200000008,1.5089126500000027,1.3279857400000008,0.39304811999999956,-0.44919786099999914,1.7156862739999998,3.39037433,6.091800354999999,0.10873440300000004
52,1206,1266,2011,-3,-2.74448529,0.064338235,-0.7113970599999995,-2.25551471,1.4540441180000006,1.9963235299999997,-2.77573529,-3.9724264699999985,-1.81801471,0.7058823499999995,-1.5110294100000008,-1.0330882399999997,-0.42647058799999993,-0.30514705899999983,0.27389705999999947,4.783088235,0.22426470600000004
53,1437,1266,2011,-2,-3.36948529,0.0018382350000000006,-2.3363970599999995,-1.69301471,1.0790441180000006,3.2463235299999997,0.22426470999999992,-1.9411764699999985,-0.16176470999999992,1.0808823499999995,-2.073529410000001,-0.001838239999999658,-0.8327205879999999,0.13235294100000017,0.5863970599999995,0.12683823500000013,0.06801470600000004
54,1208,1266,2011,-1,-7.27573529,0.158088235,-1.6176470599999995,-1.53676471,-0.5459558819999994,-1.0661764700000003,-3.49448529,-5.1911764699999985,-0.03676470999999992,1.5496323499999995,-0.6360294100000008,1.4356617600000003,-0.6764705879999999,1.4136029410000002,-0.38235294000000053,-2.498161765,0.06801470600000004
55,1326,1155,2011,-11,8.83823529,-0.033088235,3.7224264699999985,1.86948529,0.8823529410000006,-0.7426470599999995,0.5110294100000008,0.37316175999999857,-0.26286765000000045,-0.14338234999999955,2.7113970599999995,-3.167279410000001,-0.8547794120000001,-1.551470588,-4.110294120000001,9.952205880000001,0.2849264709999999
56,1314,1155,2011,-10,8.416666669999998,-0.03219697,4.19034091,8.372159089999997,-1.2575757579999998,-2.8977272700000007,1.29356061,2.8892045499999988,2.7130681800000005,4.8958333299999985,2.4270833300000003,0.17140151999999986,-1.9100378789999999,0.4583333329999997,-2.1325757600000017,1.5965909089999997,0.131628788
57,1393,1155,2011,-9,5.35606061,-0.0018939390000000042,3.160037880000001,3.614583330000002,-0.13636363600000045,-0.5340909099999998,-0.8276515199999999,-0.20170454999999876,1.13731061,1.8049242399999983,3.396780300000003,-1.2225378800000009,0.7263257579999998,1.9431818179999993,-3.011363640000001,2.9602272700000007,0.131628788
58,1246,1155,2011,-8,8.174242419999999,-0.03219697,3.0691287900000006,4.4630681800000005,0.8636363639999995,-0.07954545000000124,1.1723484800000001,0.9195075800000012,0.6221590900000002,2.5625,-0.20928030000000142,-2.6770833300000003,-2.5464015150000003,1.3977272729999992,-2.2840909099999998,5.263257579999999,0.10132575799999999
59,1452,1155,2011,-7,1.2983870999999994,-0.0625,-0.041330649999999025,1.700604839999997,-0.24193548399999987,0.052419350000000975,1.6229838700000006,1.9243951599999995,2.9183467699999994,-0.4052419399999998,2.1582661299999994,-1.2469758100000004,-3.4183467739999998,-0.5846774190000001,-0.5040322599999989,-1.8608870970000009,-0.011088710000000002
60,1462,1155,2011,-6,4.362903230000001,0.06653225800000001,0.8941532300000006,-0.5252016100000034,-0.9838709679999997,-2.0766129000000006,3.558467740000001,3.2469758099999986,-1.2429435499999997,1.8205645200000014,0.4163306500000008,-1.3760080600000002,-2.5151209679999997,-1.778225806,-1.213709680000001,0.7520161289999994,0.11794354799999995
61,1449,1155,2011,-5,15.265151520000003,-0.0018939390000000042,6.644886360000001,10.766098479999997,2.3181818179999993,5.132575760000002,-0.3428030300000007,0.28314393999999865,2.5615530300000007,1.8655303000000032,4.245265150000002,-0.9801136400000008,-1.3039772729999992,0.4583333329999997,1.8977272700000007,5.808712119999999,0.040719697
62,1206,1155,2011,-4,5.09375,0.03125,2.1875,0.9375,0.21875,-1.6875,0.5,0.8125,-0.875,1.0625,1.40625,-2.40625,-1.28125,-1.5625,-1.21875,4.5,0.15625
63,1437,1155,2011,-3,4.46875,-0.03125,0.5625,1.5,-0.15625,-0.4375,3.5,2.84375,0.78125,1.4375,0.84375,-1.375,-1.6875,-1.125,-0.90625,-0.15625,0.0
64,1208,1155,2011,-2,0.5625,0.125,1.28125,1.65625,-1.78125,-4.75,-0.21875,-0.40625,0.90625,1.90625,2.28125,0.0625,-1.53125,0.15625,-1.875,-2.78125,0.0
65,1266,1155,2011,-1,7.83823529,-0.033088235,2.8988970599999995,3.19301471,-1.2352941180000006,-3.6838235299999997,3.27573529,4.7849264699999985,0.9430147099999999,0.35661765000000045,2.917279410000001,-1.3731617600000003,-0.8547794120000001,-1.2573529410000002,-1.4926470599999995,-0.28308823500000013,-0.06801470600000004
66,1326,1412,2011,-11,8.188235289999994,-0.170588235,2.841176469999997,-0.3117647099999985,-0.18431372600000007,-4.584313729999998,2.6901960800000015,4.162745089999998,-0.29411765000000045,-1.2058823499999995,1.9509803899999998,-2.09019608,1.8431372550000003,0.19019607900000013,-2.5352941200000014,10.698039213000001,0.20784313799999998
67,1314,1412,2011,-10,7.766666669999992,-0.16969697,3.3090909099999983,6.190909089999998,-2.3242424250000004,-6.739393939999999,3.472727280000001,6.678787879999998,2.6818181800000005,3.8333333299999985,1.6666666600000006,1.2484848500000005,0.7878787880000004,2.1999999999999997,-0.5575757600000024,2.342424241999999,0.054545455000000076
68,1393,1412,2011,-9,4.706060609999994,-0.13939393900000002,2.2787878799999994,1.4333333300000035,-1.2030303030000011,-4.375757579999998,1.3515151500000009,3.5878787800000005,1.10606061,0.7424242399999983,2.6363636300000035,-0.14545455000000018,3.424242425,3.6848484849999994,-1.4363636400000015,3.706060603,0.054545455000000076
69,1246,1412,2011,-8,7.524242419999993,-0.16969697,2.187878789999999,2.281818180000002,-0.20303030300000113,-3.92121212,3.351515150000001,4.7090909100000005,0.5909090900000002,1.5,-0.9696969700000011,-1.5999999999999996,0.151515152,3.1393939399999993,-0.7090909100000005,6.009090912999999,0.024242425000000067
70,1452,1412,2011,-7,0.6483870999999937,-0.2,-0.9225806500000004,-0.4806451600000017,-1.3086021510000005,-3.7892473199999976,3.8021505400000013,5.713978489999999,2.8870967699999994,-1.4677419399999998,1.3978494599999998,-0.16989247999999968,-0.7204301069999994,1.156989248,1.0709677400000004,-1.1150537640000016,-0.08817204299999992
71,1462,1412,2011,-6,3.712903229999995,-0.070967742,0.012903229999999155,-2.706451610000002,-2.0505376350000004,-5.918279569999999,5.737634410000002,7.036559139999998,-1.2741935499999997,0.7580645200000014,-0.3440860199999989,-0.29892472999999953,0.1827956990000006,-0.03655913899999996,0.3612903199999984,1.4978494619999987,0.04086021500000003
72,1449,1412,2011,-5,14.615151519999998,-0.13939393900000002,5.76363636,8.584848479999998,1.2515151509999987,1.290909090000003,1.83636364,4.072727269999998,2.5303030300000007,0.8030303000000032,3.484848480000002,0.09696968999999989,1.393939394000001,2.1999999999999997,3.47272727,6.5545454529999985,-0.03636363599999992
73,1206,1412,2011,-4,4.443749999999994,-0.10625000000000001,1.3062499999999986,-1.2437499999999986,-0.8479166670000007,-5.529166669999999,2.6791666700000007,4.602083329999999,-0.90625,0.0,0.6458333300000003,-1.3291666699999993,1.4166666670000003,0.17916666700000006,0.3562499999999993,5.245833332999999,0.07916666700000008
74,1437,1412,2011,-3,3.8187499999999943,-0.16875,-0.3187500000000014,-0.6812499999999986,-1.2229166670000007,-4.279166669999999,5.679166670000001,6.633333329999999,0.75,0.375,0.08333333000000032,-0.29791666999999933,1.0104166670000003,0.6166666670000001,0.6687499999999993,0.5895833329999993,-0.07708333299999992
75,1208,1412,2011,-2,-0.08750000000000568,-0.012500000000000011,0.3999999999999986,-0.5249999999999986,-2.8479166670000007,-8.591666669999999,1.9604166700000007,3.3833333299999993,0.875,0.84375,1.5208333300000003,1.1395833300000007,1.1666666670000003,1.897916667,-0.3000000000000007,-2.0354166670000007,-0.07708333299999992
76,1266,1412,2011,-1,7.188235289999994,-0.170588235,2.017647059999998,1.0117647100000013,-2.3019607850000012,-7.525490199999998,5.454901960000001,8.574509799999998,0.9117647099999999,-0.7058823499999995,2.156862740000001,-0.29607842999999967,1.8431372550000003,0.4843137259999999,0.08235293999999982,0.4627450979999992,-0.14509803899999996
77,1155,1412,2011,0,-0.6500000000000057,-0.1375,-0.8812500000000014,-2.1812499999999986,-1.0666666670000007,-3.8416666699999986,2.1791666700000007,3.7895833299999993,-0.03125,-1.0625,-0.7604166699999997,1.0770833300000007,2.6979166670000003,1.741666667,1.5749999999999993,0.7458333329999993,-0.07708333299999992
78,1326,1343,2011,-12,7.58823529,-0.13725490199999998,3.0078431399999985,2.788235290000003,1.2490196080000011,1.4490196100000006,0.3235294100000008,1.2627450899999992,1.4392156829999987,-1.4392156800000002,2.35098039,-2.1235294100000015,1.3431372550000003,-0.8431372550000003,-3.335294120000002,11.698039213000001,0.14117647099999986
79,1314,1343,2011,-11,7.166666669999998,-0.13636363699999998,3.47575758,9.29090909,-0.8909090909999993,-0.7060606000000007,1.10606061,3.7787878799999994,4.415151513,3.599999999999998,2.066666660000001,1.2151515199999992,0.28787878800000044,1.1666666659999994,-1.3575757600000031,3.342424241999999,-0.012121212000000048
80,1393,1343,2011,-10,4.10606061,-0.106060606,2.445454550000001,4.533333330000005,0.23030303100000005,1.6575757600000003,-1.0151515199999999,0.6878787800000019,2.8393939429999993,0.5090909099999976,3.036363630000004,-0.17878788000000156,2.924242425,2.651515150999999,-2.236363640000002,4.706060603,-0.012121212000000048
81,1246,1343,2011,-9,6.924242419999999,-0.13636363699999998,2.3545454600000006,5.381818180000003,1.230303031,2.112121219999999,0.9848484800000001,1.8090909100000019,2.3242424229999994,1.2666666699999993,-0.5696969700000007,-1.633333330000001,-0.348484848,2.106060605999999,-1.5090909100000012,7.009090912999999,-0.042424242000000056
82,1452,1343,2011,-8,0.04838709999999935,-0.166666667,-0.755913979999999,2.6193548399999997,0.12473118300000063,2.244086020000001,1.4354838700000006,2.81397849,4.620430102999999,-1.7010752700000005,1.7978494600000001,-0.20322581000000106,-1.2204301069999994,0.12365591399999953,0.2709677399999997,-0.11505376400000156,-0.15483871000000005
83,1462,1343,2011,-7,3.1129032300000006,-0.03763440899999998,0.17956990000000062,0.3935483899999994,-0.6172043009999992,0.11505376999999939,3.370967740000001,4.136559139999999,0.45913978299999947,0.5247311900000007,0.05591398000000147,-0.3322580600000009,-0.3172043009999994,-1.0698924730000003,-0.4387096800000023,2.4978494619999987,-0.02580645200000009
84,1449,1343,2011,-6,14.015151520000003,-0.106060606,5.930303030000001,11.68484848,2.684848485,7.324242430000002,-0.5303030300000007,1.1727272699999993,4.263636363,0.5696969700000025,3.8848484800000023,0.0636363599999985,0.8939393940000011,1.1666666659999994,2.6727272699999993,7.5545454529999985,-0.10303030300000005
