Team,Season,Score,Numot,Fgm,Fga,Fgm3,Fga3,Ftm,Fta,Or,Dr,Ast,To,Stl,Blk,Pf,Scorediff,Win,Loss,Count
Arizona St,2005,75.96774194,0.032258065,25.87096774,57.22580645,6.903225806,19.4516129,17.32258065,24.22580645,12.80645161,23.80645161,16.4516129,14.67741935,6.387096774,3.64516129,18.74193548,4.322580645,0.580645161,0.419354839,31
Ark Little Rock,2005,66.52,0.2,23.16,51.48,4.84,13.4,15.36,21.04,10.12,22.32,12.32,14.96,6.44,3.08,19.56,-1.36,0.6,0.4,25
Ark Pine Bluff,2005,58.19230769,0.038461538,21.69230769,56.92307692,4.346153846,15.80769231,10.46153846,16,11.30769231,24,11.42307692,16.80769231,6.846153846,4.769230769,17.88461538,-10.42307692,0.192307692,0.807692308,26
Arkansas,2005,71.56666667,0.033333333,25.76666667,56.4,6.066666667,16.3,13.96666667,21.06666667,12.3,21.76666667,14.5,14.23333333,8.733333333,5.2,18.46666667,8.733333333,0.6,0.4,30
Arkansas St,2005,74.11538462,0,26.73076923,59.84615385,5.884615385,16.23076923,14.76923077,22.26923077,13.65384615,23.84615385,13.92307692,14.80769231,6.538461538,2.846153846,20.53846154,0.692307692,0.5,0.5,26
Army,2005,54.32,0,18.68,47.4,6.08,17.76,10.88,14.24,6.04,21.04,10.88,15.4,4.92,1.48,16.4,-14.88,0.04,0.96,25
Auburn,2005,70.67741935,0.096774194,24.41935484,57.87096774,8.35483871,24.35483871,13.48387097,18.58064516,11.29032258,21.83870968,12.96774194,14.48387097,7.35483871,1.935483871,20.12903226,-4.548387097,0.451612903,0.548387097,31
Austin Peay,2005,65.3125,0.15625,23.15625,53.375,6,17.1875,13,19.125,10.59375,21.34375,12.90625,14.28125,6.875,2.46875,19.25,-1.78125,0.40625,0.59375,32
BYU,2005,63.75,0.035714286,22.10714286,54,7,19.71428571,12.53571429,17.5,11.39285714,21.96428571,11.82142857,14.67857143,5.75,3.392857143,18.5,-5.678571429,0.25,0.75,28
Ball St,2005,69.77777778,0.037037037,24,55.74074074,7.296296296,19.07407407,14.48148148,21.18518519,12.2962963,21.51851852,11.55555556,12.25925926,5.481481481,2.185185185,18.59259259,0.962962963,0.518518519,0.481481481,27
Baylor,2005,65.59259259,0,22.37037037,51.2962963,7.703703704,21.14814815,13.14814815,18.77777778,10.59259259,16.85185185,13.07407407,16,7.37037037,1.814814815,17.81481481,-6.888888889,0.296296296,0.703703704,27
Belmont,2005,70.26666667,0.133333333,23.9,55.96666667,9.733333333,27.06666667,12.73333333,18.83333333,9.4,22.4,13.8,14.46666667,7.433333333,3.2,19.46666667,0.233333333,0.466666667,0.533333333,30
Bethune-Cookman,2005,64.36666667,0.066666667,23.7,54.6,6.433333333,18.73333333,10.53333333,17.53333333,9.333333333,22.76666667,13.56666667,16.33333333,8.1,2.433333333,19.23333333,-4.2,0.433333333,0.566666667,30
Binghamton,2005,61.51724138,0,21.51724138,54.79310345,6.689655172,20.55172414,11.79310345,17.96551724,12.37931034,22.20689655,10.4137931,13.5862069,6.689655172,3,19.93103448,-1.896551724,0.413793103,0.586206897,29
Birmingham So,2005,64.17241379,0,20.75862069,47.5862069,6.689655172,19.06896552,15.96551724,22.10344828,9.896551724,22.89655172,10.62068966,13.37931034,5,2.275862069,19.72413793,1,0.517241379,0.482758621,29
Boise St,2005,70.87878788,0,25.36363636,58.57575758,7.848484848,21.66666667,12.3030303,18,12.57575758,22.6969697,13.63636364,15.12121212,5.242424242,2.393939394,18.72727273,-4.03030303,0.454545455,0.545454545,33
Boston College,2005,71.92857143,0.107142857,25.53571429,56.53571429,4,12.14285714,16.85714286,23.64285714,14.32142857,23.46428571,17.39285714,12.92857143,7.25,4.107142857,14.89285714,8.107142857,0.857142857,0.142857143,28
Boston Univ,2005,63.85714286,0.035714286,23.07142857,52.71428571,4.607142857,14.32142857,13.10714286,19.53571429,11,24.42857143,12.5,12,7.035714286,4.964285714,15.85714286,8.428571429,0.714285714,0.285714286,28
Bowling Green,2005,69.14285714,0,24.32142857,50.5,6.464285714,17.21428571,14.03571429,18.60714286,8.678571429,22.39285714,16.57142857,14.85714286,6.535714286,3.857142857,21.53571429,0.214285714,0.607142857,0.392857143,28
Bradley,2005,69.96428571,0.035714286,24.96428571,57.60714286,5.392857143,16.78571429,14.64285714,20.60714286,12.5,24.85714286,13.53571429,15.92857143,7.428571429,4.892857143,21,-1.321428571,0.464285714,0.535714286,28
Brown,2005,66.03571429,0.035714286,22.14285714,52.89285714,7.178571429,20.14285714,14.57142857,20.92857143,9.892857143,21.67857143,13.35714286,14.32142857,9,2.392857143,16.14285714,-1.75,0.428571429,0.571428571,28
Bucknell,2005,63.58064516,0.032258065,21.25806452,47.74193548,6.612903226,17.58064516,14.4516129,20.70967742,9.35483871,22.41935484,12.4516129,15.77419355,8,3,18.87096774,5.129032258,0.709677419,0.290322581,31
Buffalo,2005,75.19354839,0.225806452,26.77419355,58.90322581,6.935483871,19.03225806,14.70967742,21.38709677,12.77419355,24.67741935,14.22580645,15.83870968,8.774193548,2.483870968,21.51612903,3.806451613,0.709677419,0.290322581,31
Butler,2005,63.53846154,0.076923077,21.80769231,48.46153846,8.192307692,22.38461538,11.73076923,15.76923077,6.115384615,19.19230769,11.34615385,10.03846154,4.615384615,1.846153846,16.73076923,1.461538462,0.423076923,0.576923077,26
C Michigan,2005,66.11538462,0,23.03846154,54.73076923,6.807692308,18.84615385,13.23076923,19.15384615,11.38461538,20.34615385,12.19230769,17.65384615,7.307692308,2.307692308,22.26923077,-10.26923077,0.307692308,0.692307692,26
CS Fullerton,2005,74.07142857,0.071428571,28.42857143,63.42857143,7.892857143,22.39285714,9.321428571,13.71428571,12.96428571,24.07142857,14.85714286,13.35714286,6.75,1.785714286,18.85714286,3,0.642857143,0.357142857,28
CS Northridge,2005,71.66666667,0.1,24.9,55.33333333,5.566666667,16.4,16.3,22.86666667,11.93333333,20.73333333,13.8,16.2,10.86666667,2.533333333,21.1,4.166666667,0.566666667,0.433333333,30
CS Sacramento,2005,68.26923077,0.076923077,22.69230769,60.92307692,6.846153846,20.84615385,16.03846154,23,14.88461538,20.92307692,11.30769231,14.96153846,9.653846154,3,23.26923077,-6.038461538,0.384615385,0.615384615,26
Cal Poly SLO,2005,67.23076923,0,23.11538462,55.11538462,7,20.07692308,14,18.76923077,10.03846154,22.38461538,10.30769231,16.76923077,6.269230769,2.769230769,20.11538462,-12.92307692,0.153846154,0.846153846,26
California,2005,67.44827586,0.034482759,25.44827586,56.68965517,3.793103448,11.86206897,12.75862069,20.34482759,12,22.86206897,14.55172414,14.89655172,4.862068966,3.379310345,17.55172414,-3.379310345,0.448275862,0.551724138,29
Campbell,2005,62.25925926,0.074074074,22.92592593,56.2962963,4.814814815,15.14814815,11.59259259,18.62962963,13.7037037,22.7037037,10.81481481,18.77777778,6.481481481,1.481481481,20.55555556,-14.22222222,0.074074074,0.925925926,27
Canisius,2005,72.03448276,0.275862069,26.24137931,60.17241379,6.724137931,18.72413793,12.82758621,18.62068966,11.06896552,25,13.06896552,13.51724138,7.379310345,4.206896552,18.44827586,-4.275862069,0.379310345,0.620689655,29
Centenary,2005,63.23076923,0.076923077,21.84615385,52.69230769,6.615384615,18.30769231,12.92307692,18.26923077,9.923076923,19.15384615,11.11538462,16.57692308,6.153846154,1.769230769,21.88461538,-14.92307692,0.076923077,0.923076923,26
Central Conn,2005,68.53571429,0.035714286,24.10714286,54.21428571,6.642857143,17.96428571,13.67857143,18.67857143,12.39285714,20.71428571,13.67857143,14.5,6.035714286,1.857142857,16.78571429,-1.035714286,0.428571429,0.571428571,28
Charleston So,2005,57.89285714,0.035714286,21.5,50.53571429,5.214285714,14.82142857,9.678571429,15.17857143,9.142857143,22.78571429,12.14285714,15.57142857,7,3.214285714,18.32142857,-5.964285714,0.428571429,0.571428571,28
Charlotte,2005,78.35714286,0.142857143,26.42857143,61.03571429,8,21.75,17.5,25.57142857,14.57142857,24.10714286,14.21428571,13.17857143,8.714285714,3.214285714,16.96428571,6.285714286,0.75,0.25,28
Chattanooga,2005,70.44444444,0,24.48148148,55.14814815,5.259259259,17.40740741,16.22222222,24.11111111,13.51851852,27.07407407,13.51851852,17.40740741,7.037037037,2,16.77777778,2.888888889,0.62962963,0.37037037,27
Chicago St,2005,64.57142857,0.035714286,23.28571429,54.25,5.392857143,16.57142857,12.60714286,20.25,11.17857143,20.03571429,11.78571429,13.67857143,8.035714286,3.571428571,18.78571429,-6.142857143,0.321428571,0.678571429,28
Cincinnati,2005,76.41935484,0.064516129,25.5483871,58.22580645,6.612903226,19.03225806,18.70967742,27,14.38709677,27.06451613,15,13.4516129,5.483870968,6.870967742,17.67741935,12,0.774193548,0.225806452,31
Citadel,2005,64.375,0,22.08333333,55.91666667,6.666666667,20.58333333,13.54166667,21.41666667,12.20833333,24.16666667,9.541666667,17.58333333,7.541666667,3.75,22,-7.333333333,0.333333333,0.666666667,24
Clemson,2005,71.61290323,0.032258065,26.03225806,58.83870968,6.096774194,18.48387097,13.4516129,22.38709677,14.12903226,23.06451613,14.35483871,17.48387097,9.967741935,5.35483871,19.96774194,2.709677419,0.516129032,0.483870968,31
Cleveland St,2005,67,0,22.95833333,54.70833333,6.833333333,21.5,14.25,20.29166667,11.75,21.41666667,14.08333333,16.66666667,7.75,1.75,21,-5.291666667,0.291666667,0.708333333,24
Coastal Car,2005,67.92307692,0,24.73076923,58.46153846,7.115384615,19.69230769,11.34615385,17.65384615,12.03846154,21.30769231,14.07692308,14.11538462,7.423076923,1.923076923,20.19230769,-5.269230769,0.307692308,0.692307692,26
Col Charleston,2005,72.07142857,0.071428571,25.75,61.07142857,6.321428571,19.67857143,14.25,19.92857143,12.85714286,24.35714286,14.82142857,13.53571429,8.892857143,3.214285714,18.96428571,4.321428571,0.642857143,0.357142857,28
Colgate,2005,64.5,0.038461538,23.53846154,54.80769231,6.692307692,18.34615385,10.73076923,15.11538462,9.884615385,22.46153846,12.5,14.65384615,5.423076923,2.692307692,17.80769231,-3.653846154,0.384615385,0.615384615,26
Colorado,2005,71.20689655,0.034482759,25.55172414,59.27586207,7.344827586,21.03448276,12.75862069,20.37931034,12.48275862,23.79310345,13.68965517,13.89655172,6.068965517,5.275862069,19.13793103,-3.586206897,0.448275862,0.551724138,29
Colorado St,2005,69.23076923,0.115384615,23.76923077,51.42307692,4.846153846,14.76923077,16.84615385,22.96153846,10.69230769,24.84615385,15.23076923,16.03846154,5.692307692,5.346153846,19.88461538,-1.153846154,0.346153846,0.653846154,26
Columbia,2005,64.22222222,0,21.88888889,51.88888889,7.296296296,20.37037037,13.14814815,18.81481481,11.03703704,23.14814815,13.66666667,17.55555556,6.592592593,3.296296296,21.66666667,-1.444444444,0.444444444,0.555555556,27
Connecticut,2005,78.62068966,0.068965517,27.96551724,60.75862069,5.137931034,14.62068966,17.55172414,25.17241379,15.68965517,30.44827586,17.4137931,15.20689655,6.172413793,9.137931034,15.82758621,11.86206897,0.75862069,0.24137931,29
Coppin St,2005,60.86206897,0.068965517,20.75862069,52.62068966,3.551724138,12.4137931,15.79310345,22.86206897,11.93103448,21.5862069,9.586206897,14.79310345,8.517241379,3.275862069,19.06896552,-2.344827586,0.482758621,0.517241379,29
Cornell,2005,64,0.076923077,22.65384615,50.80769231,6.923076923,18.19230769,11.76923077,15.73076923,9.153846154,20.69230769,12.92307692,14.19230769,6.807692308,3,17.23076923,-2.192307692,0.461538462,0.538461538,26
Creighton,2005,71.51515152,0.060606061,24.3030303,53.63636364,8.636363636,20.81818182,14.27272727,19.60606061,9.878787879,21.51515152,14.27272727,11.96969697,6.848484848,3.272727273,17.63636364,6.545454545,0.696969697,0.303030303,33
Dartmouth,2005,57.53846154,0.076923077,20.88461538,50.23076923,6.076923077,16,9.692307692,15.11538462,9.076923077,19.65384615,12.57692308,14.15384615,6.615384615,3.307692308,19.07692308,-7.230769231,0.346153846,0.653846154,26
Davidson,2005,70.57692308,0.076923077,23.65384615,54.61538462,8.5,23.15384615,14.76923077,19.88461538,12.38461538,24,13.88461538,15.34615385,5.038461538,1.192307692,18.61538462,2.615384615,0.692307692,0.307692308,26
Dayton,2005,64.72413793,0.068965517,22.03448276,53.5862069,7.724137931,20.4137931,12.93103448,17.89655172,11.48275862,22.17241379,13.34482759,13.10344828,5.862068966,1.931034483,20.17241379,3.137931034,0.620689655,0.379310345,29
DePaul,2005,68.03448276,0.034482759,24.75862069,56,5.724137931,16.48275862,12.79310345,19,13.4137931,23.13793103,14.03448276,12.27586207,5.689655172,3.379310345,17.24137931,4.551724138,0.655172414,0.344827586,29
Delaware,2005,65.06451613,0.032258065,23.32258065,54.32258065,5.870967742,18.48387097,12.5483871,19.16129032,10.87096774,24.64516129,12.90322581,16.70967742,6.161290323,2.838709677,19.48387097,-3.193548387,0.35483871,0.64516129,31
Delaware St,2005,62.40625,0.0625,20.25,47.90625,6.5,18.96875,15.40625,20.6875,10.15625,17.375,10.65625,14.0625,8.15625,2.84375,16.09375,0.5625,0.59375,0.40625,32
Denver,2005,72.75,0,26.28571429,56.07142857,6,16.67857143,14.17857143,20.21428571,10.25,23.89285714,15.35714286,13.35714286,7.25,5.178571429,16.03571429,5.75,0.642857143,0.357142857,28
Detroit,2005,61.31034483,0,22.62068966,52.03448276,4.137931034,13.68965517,11.93103448,18.27586207,13.20689655,21.86206897,10.79310345,13.06896552,5.896551724,2.827586207,19.37931034,0.620689655,0.448275862,0.551724138,29
Drake,2005,69.31034483,0.068965517,22.65517241,53.93103448,5.931034483,18,18.06896552,25,13.24137931,22.79310345,12.06896552,15.68965517,8.206896552,3.034482759,16.82758621,-2.310344828,0.448275862,0.551724138,29
Drexel,2005,69.5,0.071428571,23.25,54.03571429,7.714285714,19.89285714,15.28571429,22.64285714,10.28571429,23.64285714,14.21428571,12,6.214285714,4.964285714,18.85714286,4.035714286,0.607142857,0.392857143,28
Duke,2005,79.76666667,0.033333333,26.53333333,59.16666667,8.966666667,23.3,17.73333333,24.9,13.5,24.93333333,13.2,13.6,8.766666667,6.866666667,18.43333333,13.96666667,0.833333333,0.166666667,30
Duquesne,2005,67.13333333,0.066666667,24.6,58.76666667,5.933333333,18.3,12,15.7,12.36666667,22.36666667,14.66666667,13.86666667,6.333333333,4.1,20.1,-7.5,0.266666667,0.733333333,30
E Illinois,2005,67.7037037,0.074074074,23.59259259,53.03703704,6,16.2962963,14.51851852,19.7037037,10.85185185,23.66666667,13.62962963,15.55555556,4.851851852,3.592592593,20.07407407,-4.666666667,0.407407407,0.592592593,27
E Kentucky,2005,70.37037037,0.074074074,26.25925926,55.85185185,6.185185185,17.40740741,11.66666667,17.55555556,10.92592593,23.55555556,14.66666667,14.22222222,6.851851852,3.777777778,19.51851852,2.888888889,0.703703704,0.296296296,27
E Michigan,2005,72.46428571,0.071428571,23.78571429,53.96428571,5.678571429,16.60714286,19.21428571,27.67857143,10.82142857,22.39285714,12.21428571,15.21428571,7.285714286,2.5,19.82142857,-3.142857143,0.357142857,0.642857143,28
E Washington,2005,61.40740741,0.037037037,21.77777778,51.96296296,6.185185185,18.59259259,11.66666667,17.66666667,9.37037037,21.40740741,13.66666667,16.25925926,5.185185185,1.703703704,20.85185185,-6.259259259,0.259259259,0.740740741,27
ETSU,2005,74.57692308,0.038461538,27.46153846,61.73076923,6.653846154,18.26923077,13,19.03846154,12.26923077,24.38461538,11.07692308,16.76923077,7.769230769,2.038461538,18.46153846,-6.5,0.269230769,0.730769231,26
East Carolina,2005,62.61538462,0.076923077,22.11538462,56.76923077,4.269230769,14.61538462,14.11538462,22.5,14.34615385,24.84615385,11.73076923,16.07692308,5.961538462,4,20.65384615,-8.307692308,0.269230769,0.730769231,26
Elon,2005,59.96551724,0.068965517,21.24137931,51.86206897,5.620689655,17.34482759,11.86206897,18.86206897,9.793103448,22.06896552,10.75862069,15.48275862,7.689655172,2.172413793,17.89655172,-8.137931034,0.24137931,0.75862069,29
Evansville,2005,70.92857143,0.035714286,24.82142857,54.78571429,8.178571429,21.5,13.10714286,19.57142857,9.571428571,23.03571429,15.64285714,14.10714286,4.75,2.107142857,19.07142857,-2.107142857,0.392857143,0.607142857,28
F Dickinson,2005,74.16129032,0.064516129,27.06451613,59.93548387,6.677419355,19,13.35483871,19.93548387,12.4516129,23.64516129,15.03225806,13.90322581,7.129032258,4.419354839,18.96774194,3.258064516,0.612903226,0.387096774,31
FL Atlantic,2005,76.77777778,0.185185185,27.66666667,63.03703704,7.148148148,20.33333333,14.2962963,22.25925926,14.2962963,24.81481481,13.18518519,17.25925926,8.703703704,4.333333333,20.33333333,-1.888888889,0.37037037,0.62962963,27
Fairfield,2005,68.03333333,0.166666667,24.53333333,57.6,5.3,17.43333333,13.66666667,18.9,12.3,22.73333333,14.6,13.06666667,7.533333333,6.4,19.16666667,1.033333333,0.5,0.5,30
Florida,2005,76.86666667,0.066666667,26.76666667,54.83333333,7.666666667,19.5,15.66666667,22.4,11.5,25.83333333,15.03333333,13.63333333,7.033333333,4.466666667,18.2,14.13333333,0.766666667,0.233333333,30
Florida A&M,2005,68,0.068965517,24.20689655,56.89655172,5.379310345,16.4137931,14.20689655,21.65517241,13.68965517,22.75862069,11.31034483,17.27586207,7.344827586,1.413793103,20.13793103,-5.827586207,0.482758621,0.517241379,29
Florida Intl,2005,67.13793103,0.24137931,23.13793103,52.65517241,4.586206897,14.82758621,16.27586207,25.03448276,12.68965517,25.13793103,13.03448276,18.82758621,6.862068966,3.24137931,21.24137931,-4.24137931,0.413793103,0.586206897,29
Florida St,2005,68,0.066666667,24.03333333,53.73333333,6.466666667,18.13333333,13.46666667,20.16666667,9.933333333,23.26666667,12.36666667,16.13333333,6.766666667,3.166666667,19.5,-2.166666667,0.366666667,0.633333333,30
Fordham,2005,63.06896552,0.034482759,22.34482759,52.93103448,6.517241379,19.27586207,11.86206897,18.48275862,12.13793103,21.55172414,13.17241379,16.37931034,7.517241379,4.24137931,17.13793103,-1.448275862,0.448275862,0.551724138,29
Fresno St,2005,71.72413793,0.034482759,25.48275862,58.27586207,7.379310345,20.5862069,13.37931034,20.51724138,12.27586207,26.13793103,14.93103448,15.89655172,5.655172414,4,17.20689655,0.827586207,0.517241379,0.482758621,29
Furman,2005,67.72,0.08,24.04,54.44,8.4,23.08,11.24,16.2,10.4,20.8,14.8,15.12,8.24,2.08,17.44,-0.24,0.48,0.52,25
G Washington,2005,77.24137931,0.034482759,27.72413793,58.10344828,5.379310345,14.86206897,16.4137931,23.34482759,13.03448276,23.65517241,16.03448276,14.96551724,9.793103448,4.275862069,17.37931034,10.31034483,0.75862069,0.24137931,29
Ga Southern,2005,79.59259259,0.148148148,27.88888889,65.88888889,6.555555556,20.22222222,17.25925926,23.88888889,13.7037037,25.48148148,14.59259259,15.62962963,9.777777778,4.407407407,23.11111111,3,0.518518519,0.481481481,27
Gardner Webb,2005,71.25,0.035714286,25.39285714,59.57142857,7.392857143,23,13.07142857,18.42857143,13.10714286,24.64285714,14.07142857,15.35714286,7.857142857,2.928571429,17.10714286,2.214285714,0.571428571,0.428571429,28
George Mason,2005,73.34482759,0.068965517,25.37931034,56.68965517,6.965517241,19.17241379,15.62068966,22.48275862,11.34482759,22.96551724,14.4137931,12.37931034,7.931034483,3.172413793,17.20689655,3.75862069,0.551724138,0.448275862,29
Georgetown,2005,64.03448276,0.068965517,22.65517241,50.27586207,7.517241379,21,11.20689655,15.96551724,10.5862069,20.20689655,14,13.89655172,6.896551724,4.551724138,17.31034483,2.137931034,0.586206897,0.413793103,29
Georgia,2005,60.10714286,0.071428571,20.89285714,52.85714286,5.464285714,18.28571429,12.85714286,20.28571429,11.14285714,20.82142857,9.678571429,15.25,7.464285714,3.285714286,19.60714286,-7.678571429,0.285714286,0.714285714,28
Georgia St,2005,70.03571429,0.071428571,24.64285714,58.07142857,8.714285714,23.96428571,12.03571429,17.07142857,11.17857143,22.89285714,12.85714286,13.07142857,6.321428571,4.714285714,17.25,-2.428571429,0.464285714,0.535714286,28
Georgia Tech,2005,74.56666667,0.066666667,26.7,58.93333333,5.9,17.93333333,15.26666667,22.23333333,12.76666667,26.7,14.96666667,15.3,8.266666667,5.3,20.13333333,8.266666667,0.633333333,0.366666667,30
Gonzaga,2005,79.68965517,0,27.5862069,54.51724138,5.034482759,12.89655172,19.48275862,26.10344828,11.72413793,26.44827586,15.82758621,13.55172414,5.586206897,3.448275862,17.4137931,9.896551724,0.862068966,0.137931034,29
Grambling,2005,66.375,0.125,24.125,59.41666667,6.625,19.41666667,11.5,18.625,11.79166667,24.91666667,14.20833333,15.41666667,6.5,3.5,21.16666667,-4.375,0.5,0.5,24
Hampton,2005,65.76666667,0.1,23.36666667,53.46666667,4.933333333,14.7,14.1,23,12.43333333,23.63333333,11.93333333,17.4,8.266666667,2.666666667,19.4,1.766666667,0.566666667,0.433333333,30
Hartford,2005,59.46428571,0,22.60714286,57.75,4.607142857,16,9.642857143,15.32142857,12.75,21.5,8.964285714,14.60714286,6.714285714,1.928571429,21.07142857,-10.32142857,0.285714286,0.714285714,28
Harvard,2005,67.14814815,0.111111111,23.55555556,55.7037037,6.148148148,18.77777778,13.88888889,19.7037037,12.11111111,23.77777778,13.14814815,17.51851852,8.148148148,3.407407407,19.07407407,-2.259259259,0.444444444,0.555555556,27
Hawaii,2005,68.62068966,0.034482759,25.79310345,58.89655172,6.137931034,18.24137931,10.89655172,16.48275862,13.03448276,21.17241379,16.96551724,12.82758621,6.724137931,4.068965517,16.75862069,2.206896552,0.551724138,0.448275862,29
High Point,2005,73.14285714,0.142857143,26,60,6.25,18,14.89285714,22.82142857,13.53571429,25.28571429,13.92857143,16.89285714,8.607142857,3.107142857,20.96428571,0.571428571,0.392857143,0.607142857,28
Hofstra,2005,72.86206897,0.137931034,25.72413793,56.79310345,7.413793103,20.62068966,14,21.44827586,12.51724138,24.17241379,13.20689655,14.13793103,7.862068966,4.655172414,19.44827586,6.344827586,0.724137931,0.275862069,29
Holy Cross,2005,66.73333333,0.1,23.76666667,53.66666667,6.333333333,17.43333333,12.86666667,19.46666667,11.83333333,22.66666667,14.2,13.63333333,10.4,5.066666667,16.9,10.86666667,0.8,0.2,30
Houston,2005,69.58064516,0,24.29032258,60.93548387,8.580645161,25.70967742,12.41935484,19.48387097,13.67741935,19.4516129,12.12903226,12.58064516,10.5483871,4.225806452,22.70967742,1.258064516,0.580645161,0.419354839,31
Howard,2005,64,0,21.96428571,59.17857143,7.321428571,23.25,12.75,18.92857143,13.42857143,21.21428571,9.464285714,15.67857143,6.964285714,3.178571429,21.78571429,-9.75,0.178571429,0.821428571,28
IL Chicago,2005,69.34615385,0.038461538,25.30769231,57.88461538,5.153846154,15.46153846,13.57692308,19.88461538,13.38461538,21.80769231,12.76923077,12.73076923,6.769230769,1.692307692,17.46153846,0.038461538,0.5,0.5,26
IPFW,2005,61.71428571,0.071428571,22.07142857,53,6.5,19.53571429,11.07142857,17.21428571,11.03571429,21.42857143,11.75,16.07142857,6.071428571,3.75,17.92857143,-9.428571429,0.214285714,0.785714286,28
IUPUI,2005,70.18518519,0.037037037,24.81481481,56.85185185,8.259259259,22.74074074,12.2962963,17.55555556,12.37037037,19.92592593,14,10.92592593,7.777777778,2.925925926,18.88888889,1.592592593,0.518518519,0.481481481,27
Idaho,2005,60.64285714,0.035714286,22.78571429,56.46428571,5.321428571,17.21428571,9.75,15.35714286,12.17857143,21.39285714,10.64285714,12.57142857,5.5,2.571428571,17.21428571,-5.392857143,0.25,0.75,28
Idaho St,2005,63.2,0.16,21.32,54,5.12,17.24,15.44,22.32,10.36,20.72,11.68,15.08,8,3.36,20.04,-8.2,0.28,0.72,25
Illinois,2005,77.42424242,0.03030303,28.15151515,57.60606061,8.696969697,21.78787879,12.42424242,17.15151515,10.96969697,23.39393939,18.57575758,11.12121212,7.636363636,3.424242424,15.51515152,17.3030303,0.96969697,0.03030303,33
Illinois St,2005,66.24137931,0.034482759,23.65517241,51.89655172,6.379310345,18.10344828,12.55172414,19.13793103,9.896551724,22.51724138,13.86206897,14.20689655,6.448275862,2.827586207,16.75862069,0.24137931,0.551724138,0.448275862,29
Indiana,2005,63.92857143,0.107142857,21.78571429,51.07142857,6.035714286,17.67857143,14.32142857,20.03571429,10.32142857,20.64285714,11.92857143,12.89285714,6.535714286,4.464285714,17.89285714,0.428571429,0.535714286,0.464285714,28
Indiana St,2005,60.96774194,0.096774194,20.87096774,52.38709677,4.935483871,16.03225806,14.29032258,20.4516129,9.322580645,22.58064516,11.90322581,12.96774194,6.193548387,1.709677419,15.83870968,-3.838709677,0.35483871,0.64516129,31
Iona,2005,71.64516129,0.096774194,25.09677419,56.38709677,4.903225806,13.4516129,16.5483871,23.38709677,11.90322581,24.51612903,14.64516129,15.29032258,6.548387097,6.032258065,20.09677419,0.322580645,0.483870968,0.516129032,31
Iowa,2005,73.21875,0.09375,25.65625,55.375,6.40625,16.90625,15.5,22.5,11.09375,25,15.5,14.53125,7.53125,5.40625,18.6875,6.1875,0.65625,0.34375,32
Iowa St,2005,68.37931034,0.103448276,25.24137931,57.24137931,3.689655172,12.5862069,14.20689655,20.55172414,11.75862069,23.20689655,14.24137931,12.93103448,9.482758621,3.793103448,16.68965517,4.24137931,0.620689655,0.379310345,29
