Team,Season,Score,Numot,Fgm,Fga,Fgm3,Fga3,Ftm,Fta,Or,Dr,Ast,To,Stl,Blk,Pf,Scorediff,Win,Loss,Count
Arizona St,2003,75.96551724,0.068965517,27.20689655,56.89655172,4,12.5862069,17.55172414,26.20689655,13.68965517,23.31034483,15.55172414,14,5.206896552,4.24137931,19.4137931,6.793103448,0.620689655,0.379310345,29
Ark Little Rock,2003,70.03571429,0.25,23.85714286,53.21428571,6.785714286,18.28571429,15.53571429,22.42857143,10.53571429,22.85714286,11.5,15.96428571,6.607142857,2.357142857,20.5,-0.035714286,0.571428571,0.428571429,28
Ark Pine Bluff,2003,54.5,0.035714286,19.25,54.28571429,4.75,16.85714286,11.25,17.60714286,9.964285714,21.03571429,10.17857143,19.10714286,7.964285714,2.75,20.25,-19.67857143,0.142857143,0.857142857,28
Arkansas,2003,61.64285714,0,21.82142857,55.57142857,6.071428571,19.57142857,11.92857143,19.57142857,14.53571429,23.42857143,9.821428571,16.67857143,6.464285714,3.535714286,20.92857143,-4.892857143,0.321428571,0.678571429,28
Arkansas St,2003,71.11538462,0.038461538,23.69230769,54.69230769,7.923076923,21.34615385,15.80769231,21.42307692,10.96153846,20.38461538,11.92307692,13.26923077,7.153846154,1.653846154,21.42307692,1.307692308,0.423076923,0.576923077,26
Army,2003,53.68,0,19.6,47.6,5.88,16.52,8.6,12.72,7.92,21.56,11.72,17.36,5.56,1.6,19.32,-13.8,0.12,0.88,25
Auburn,2003,70.1,0,25.7,54.7,5.633333333,16.33333333,13.06666667,19.73333333,11.93333333,22.56666667,13.4,15.9,8.033333333,4.966666667,16.36666667,4.533333333,0.633333333,0.366666667,30
Austin Peay,2003,69.7037037,0.148148148,23.55555556,52.07407407,6,17.18518519,16.59259259,24,10.62962963,24.22222222,13.40740741,15.22222222,7.037037037,4.666666667,18.66666667,2,0.740740741,0.259259259,27
BYU,2003,72.4516129,0.032258065,24.03225806,51.25806452,6.193548387,16.12903226,18.19354839,24.16129032,10.87096774,24.41935484,13.41935484,13.74193548,6.935483871,2.516129032,21.41935484,8.774193548,0.741935484,0.258064516,31
Ball St,2003,73.3,0.033333333,25.93333333,60.46666667,5.366666667,16.66666667,16.06666667,22.13333333,13.16666667,21.73333333,10.5,12.83333333,5.2,2.2,22.86666667,-2.733333333,0.433333333,0.566666667,30
Baylor,2003,69,0.035714286,23.60714286,58,9.071428571,26.53571429,12.71428571,17.53571429,11.71428571,23.17857143,14.21428571,13.28571429,8.321428571,2.964285714,15.75,0.607142857,0.5,0.5,28
Belmont,2003,72.46428571,0.107142857,25.5,54.75,8.178571429,22.25,13.28571429,18.92857143,10.53571429,23.64285714,16.89285714,16.92857143,9.071428571,1.714285714,18.35714286,1.75,0.571428571,0.428571429,28
Bethune-Cookman,2003,64.7,0.066666667,23.1,55.9,5.7,15.93333333,12.8,18.46666667,12.3,20.43333333,10.96666667,15.86666667,8.266666667,1.8,19.43333333,-8.2,0.266666667,0.733333333,30
Binghamton,2003,66.55555556,0.037037037,24.03703704,57.18518519,7.666666667,21.92592593,10.81481481,16,11.7037037,24.22222222,12.7037037,15.07407407,6.444444444,6.481481481,18.25925926,0.37037037,0.518518519,0.481481481,27
Birmingham So,2003,67.84615385,0,22.03846154,49.76923077,7.692307692,21.65384615,16.07692308,22.23076923,10.65384615,21.46153846,13.38461538,15.65384615,7.884615385,3.961538462,18.07692308,3.153846154,0.653846154,0.346153846,26
Boise St,2003,65.89285714,0.142857143,23.07142857,56.17857143,5.178571429,17.39285714,14.57142857,20.89285714,11.17857143,21.92857143,11.64285714,14.39285714,6.642857143,3.821428571,19.5,-1.035714286,0.428571429,0.571428571,28
Boston College,2003,79.65517241,0.103448276,27.96551724,59.65517241,6,17.4137931,17.72413793,25.65517241,13.79310345,22.06896552,17,13.34482759,7,2.896551724,18.96551724,3.310344828,0.620689655,0.379310345,29
Boston Univ,2003,68.1,0.066666667,23.63333333,54.9,6.566666667,19.33333333,14.26666667,19.2,11,24.4,13.56666667,13.36666667,5.7,3.466666667,20.16666667,4.833333333,0.666666667,0.333333333,30
Bowling Green,2003,66.48148148,0.037037037,21.22222222,48.37037037,6.259259259,17.11111111,17.77777778,24.11111111,8.666666667,22.11111111,12.74074074,16.66666667,7.148148148,2.518518519,22.18518519,-4.148148148,0.407407407,0.592592593,27
Bradley,2003,72.31034483,0.103448276,24.72413793,56.65517241,6.379310345,17.75862069,16.48275862,23.4137931,11,23.24137931,12.55172414,14.17241379,7.448275862,1.689655172,20.34482759,-0.068965517,0.379310345,0.620689655,29
Brown,2003,73.96428571,0.071428571,24.39285714,52.85714286,6.571428571,17.75,18.60714286,25,9.535714286,23.35714286,14.57142857,15.67857143,7.642857143,3.678571429,17.60714286,1.892857143,0.607142857,0.392857143,28
Bucknell,2003,57.67857143,0,19,47,5.821428571,17.21428571,13.85714286,21.75,9.714285714,22.03571429,11.67857143,15.82142857,5.785714286,2.142857143,17.78571429,-1.642857143,0.464285714,0.535714286,28
Buffalo,2003,64.82142857,0,23.28571429,57.92857143,5.392857143,18.46428571,12.85714286,19.14285714,13.57142857,22.64285714,12.64285714,14.5,6.428571429,2.071428571,22.71428571,-7.392857143,0.178571429,0.821428571,28
Butler,2003,68.5862069,0.137931034,24.06896552,50.65517241,8.482758621,21.86206897,11.96551724,16.55172414,7.827586207,20.37931034,12.96551724,10.4137931,6.344827586,1.862068966,16.06896552,7.655172414,0.827586207,0.172413793,29
C Michigan,2003,79.34482759,0,26.62068966,52.68965517,6.827586207,17.93103448,19.27586207,25.17241379,10.5862069,23.27586207,15.62068966,18.24137931,7.103448276,4,20.96551724,6.103448276,0.793103448,0.206896552,29
CS Fullerton,2003,62.93103448,0.206896552,22.75862069,51.79310345,4.75862069,13.75862069,12.65517241,19.51724138,12.06896552,19.34482759,11.68965517,13.24137931,5.931034483,1.517241379,18,-3.724137931,0.344827586,0.655172414,29
CS Northridge,2003,69.85714286,0.178571429,24.32142857,54.39285714,6.071428571,17.17857143,15.14285714,21.46428571,12.42857143,22.21428571,12.75,17.10714286,8.535714286,2,22.78571429,-0.071428571,0.464285714,0.535714286,28
CS Sacramento,2003,65.42857143,0.071428571,22.85714286,55.67857143,5.75,18.60714286,13.96428571,20.78571429,10.85714286,22.03571429,12.96428571,16.35714286,8.392857143,2.928571429,21.39285714,-7.464285714,0.392857143,0.607142857,28
Cal Poly SLO,2003,67.51724138,0.068965517,23.5862069,55.55172414,6.413793103,20.20689655,13.93103448,19.44827586,11.51724138,23.37931034,12.44827586,15.82758621,6.965517241,3.827586207,19.44827586,-0.862068966,0.517241379,0.482758621,29
California,2003,74.48275862,0.103448276,27.34482759,58.72413793,6.413793103,17.03448276,13.37931034,19.51724138,11.24137931,24.37931034,16,14.17241379,6.551724138,2.793103448,17.10344828,4.724137931,0.724137931,0.275862069,29
Campbell,2003,65.03846154,0.076923077,22.96153846,52.07692308,6.269230769,17.92307692,12.84615385,18.38461538,7.846153846,19.84615385,14.5,16,6.192307692,2.730769231,16.57692308,-13.19230769,0.153846154,0.846153846,26
Canisius,2003,70.25,0,26.39285714,60.14285714,5.928571429,17.25,11.53571429,16.35714286,11.5,25.25,15.64285714,14.32142857,8.142857143,3.392857143,19.35714286,-0.892857143,0.357142857,0.642857143,28
Centenary,2003,72.625,0,25.375,56.04166667,4.333333333,13.58333333,17.54166667,22.79166667,11.04166667,18.5,12.04166667,16.08333333,8.125,3.708333333,20.41666667,-5.25,0.416666667,0.583333333,24
Central Conn,2003,67.53571429,0,24.42857143,52.82142857,5.357142857,14.25,13.32142857,17.82142857,11.5,21.89285714,11.46428571,15.46428571,5.785714286,1.642857143,15.53571429,0.428571429,0.535714286,0.464285714,28
Charleston So,2003,64.69230769,0.076923077,24.34615385,55.07692308,3.846153846,13.80769231,12.15384615,16.30769231,10.76923077,21.26923077,12.46153846,14.65384615,9.769230769,3.192307692,19.23076923,-1.307692308,0.461538462,0.538461538,26
Charlotte,2003,68.44827586,0.172413793,23.82758621,60.13793103,7.965517241,23.93103448,12.82758621,20.24137931,14.65517241,23.27586207,14.51724138,13.72413793,8.482758621,2.034482759,18.34482759,-1.448275862,0.448275862,0.551724138,29
Chattanooga,2003,79.82142857,0.035714286,27.5,57.42857143,7.464285714,20.25,17.35714286,22.85714286,12.60714286,23.07142857,16.17857143,16.46428571,7.142857143,3.178571429,18.57142857,4.214285714,0.678571429,0.321428571,28
Chicago St,2003,63.2,0.033333333,23.53333333,53.23333333,3.8,11.43333333,12.33333333,19.96666667,12.03333333,20.73333333,12.1,17.43333333,7.2,1.666666667,22.03333333,-11.76666667,0.1,0.9,30
Cincinnati,2003,67.32142857,0,22.89285714,56.67857143,6.678571429,19.5,14.85714286,21.53571429,12.14285714,23.39285714,12.28571429,10.60714286,5.178571429,4.25,18.96428571,5.821428571,0.607142857,0.392857143,28
Citadel,2003,63.08333333,0,21.79166667,54.41666667,6.166666667,19.66666667,13.33333333,20.08333333,11,21.66666667,13.08333333,16.33333333,7.458333333,3.041666667,20.125,-8.291666667,0.166666667,0.833333333,24
Clemson,2003,68.42857143,0,24.46428571,55.39285714,4.821428571,13.89285714,14.67857143,22.35714286,13.42857143,22.42857143,12.53571429,13.46428571,7.107142857,2.642857143,19.10714286,0.321428571,0.535714286,0.464285714,28
Cleveland St,2003,65.63333333,0.1,22.9,51.33333333,5.9,15.9,13.93333333,21.13333333,10.43333333,21,13.53333333,17.23333333,7.066666667,4.433333333,19.46666667,-7.566666667,0.266666667,0.733333333,30
Coastal Car,2003,67.26923077,0.038461538,23.88461538,54.96153846,5.884615385,15.96153846,13.61538462,18.57692308,13.34615385,22.11538462,12.23076923,16.84615385,6.230769231,1.576923077,21.19230769,-2.615384615,0.423076923,0.576923077,26
Col Charleston,2003,73.34482759,0.103448276,25.31034483,58.03448276,9.068965517,23.20689655,13.65517241,19.93103448,10.89655172,23.93103448,14.44827586,14.06896552,7.344827586,4.379310345,18.93103448,4.689655172,0.75862069,0.24137931,29
Colgate,2003,65.88461538,0,24.46153846,56.42307692,6.576923077,18.65384615,10.38461538,15.07692308,10.57692308,21.88461538,13.96153846,14.30769231,6.884615385,1.692307692,19.15384615,-1.884615385,0.461538462,0.538461538,26
Colorado,2003,75.51612903,0.032258065,27.19354839,61.32258065,4.967741935,15.25806452,16.16129032,23.93548387,14.48387097,27.96774194,13.38709677,14,6.129032258,6.64516129,17.70967742,5.451612903,0.64516129,0.35483871,31
Colorado St,2003,74,0.033333333,26.4,52.1,4.2,11.56666667,17,24.26666667,10.8,23.46666667,15.5,16.13333333,5.333333333,4.233333333,20.56666667,1.333333333,0.566666667,0.433333333,30
Columbia,2003,49.62962963,0.037037037,16.92592593,45.40740741,5.037037037,16.62962963,10.74074074,16,9.444444444,21.62962963,9.703703704,17.07407407,5.185185185,3.444444444,18.25925926,-12.44444444,0.074074074,0.925925926,27
Connecticut,2003,80.03333333,0.033333333,29.53333333,62.2,6.066666667,15.7,14.9,22.1,14.76666667,27.9,15.63333333,15.8,5.933333333,7.733333333,18.4,8.633333333,0.7,0.3,30
Coppin St,2003,58.03571429,0.071428571,21.07142857,48.21428571,4.428571429,11.28571429,11.46428571,15.67857143,9.25,19.42857143,9.214285714,14.85714286,7.321428571,2.071428571,15.71428571,-3.607142857,0.392857143,0.607142857,28
Cornell,2003,59.92307692,0.038461538,21.34615385,50.23076923,6.230769231,18.57692308,11,17.26923077,9.307692308,22.15384615,12.92307692,15.46153846,7.307692308,2.115384615,18.34615385,-7.961538462,0.307692308,0.692307692,26
Creighton,2003,79.24242424,0.03030303,28.6969697,57.45454545,7.96969697,20.48484848,13.87878788,20.03030303,10.87878788,23.18181818,16.81818182,13.36363636,8.393939394,4.454545455,17.27272727,14.90909091,0.878787879,0.121212121,33
Dartmouth,2003,59.23076923,0.115384615,20.46153846,49.53846154,8.153846154,22.80769231,10.15384615,14.42307692,6.769230769,21.34615385,13.53846154,12.42307692,6.076923077,2.384615385,18.57692308,-5.192307692,0.269230769,0.730769231,26
Davidson,2003,76.5,0.041666667,26.33333333,58.41666667,9.166666667,23.45833333,14.66666667,18.95833333,11.83333333,28.375,16,18.875,5.625,1.625,20.375,2.458333333,0.583333333,0.416666667,24
Dayton,2003,72.79310345,0.034482759,24.48275862,54.20689655,7.517241379,20.86206897,16.31034483,22.79310345,13.48275862,23.17241379,15.20689655,13.31034483,5.379310345,2.931034483,17.5862069,6.482758621,0.827586207,0.172413793,29
DePaul,2003,67.03571429,0.071428571,23.35714286,53.10714286,4.428571429,13.32142857,15.89285714,21.85714286,12.32142857,24.60714286,12.85714286,14.53571429,5.75,2.107142857,18.17857143,2.821428571,0.571428571,0.428571429,28
Delaware,2003,68.62068966,0.068965517,24.20689655,59.27586207,6.965517241,20.62068966,13.24137931,18.75862069,11.03448276,24.37931034,14.03448276,13.4137931,7.965517241,3.724137931,19.10344828,0.310344828,0.517241379,0.482758621,29
Delaware St,2003,62.22222222,0.074074074,21.92592593,49.7037037,6.592592593,17.92592593,11.77777778,17.14814815,10.62962963,19.33333333,12.14814815,13.7037037,6.666666667,3.37037037,18.25925926,-0.37037037,0.555555556,0.444444444,27
Denver,2003,70.875,0.09375,24.3125,59.65625,7.78125,22.5,14.46875,19.875,12.78125,24.25,14.375,13.3125,7.15625,1.6875,19.15625,1.8125,0.53125,0.46875,32
Detroit,2003,70.96551724,0,26.5862069,55.27586207,4.517241379,13.03448276,13.27586207,18.86206897,10.89655172,22.31034483,13.37931034,11.96551724,6.413793103,2.551724138,19.17241379,5.965517241,0.586206897,0.413793103,29
Drake,2003,63.75,0.142857143,21.75,48.42857143,5.464285714,15.85714286,14.78571429,20.21428571,8.25,22.39285714,12.78571429,14.39285714,3.892857143,1.607142857,17.17857143,-5.75,0.285714286,0.714285714,28
Drexel,2003,68.62068966,0.068965517,24.5862069,57.10344828,6.379310345,18.55172414,13.06896552,19.4137931,11.03448276,24.4137931,14.72413793,13.5862069,7.344827586,4.620689655,18.24137931,3.413793103,0.620689655,0.379310345,29
Duke,2003,81.96666667,0.066666667,27.36666667,60.33333333,7.333333333,20.6,19.9,28.06666667,13.76666667,23.1,13.83333333,14.03333333,8.5,5.133333333,21.26666667,11.56666667,0.8,0.2,30
Duquesne,2003,66.7,0.1,23.5,52.83333333,5.666666667,15.46666667,14.03333333,20.36666667,10.86666667,22.16666667,12.56666667,18.93333333,6.7,3.6,19.46666667,-6.666666667,0.3,0.7,30
E Illinois,2003,77.21428571,0.035714286,27.53571429,61.89285714,6.75,17.82142857,15.39285714,20.14285714,12.10714286,22.85714286,16.14285714,12.96428571,6.392857143,2.035714286,19.64285714,-1.25,0.464285714,0.535714286,28
E Kentucky,2003,74.66666667,0,26.75,59.79166667,5.5,16.875,15.66666667,22.58333333,11.66666667,21.375,14.20833333,14.83333333,7.833333333,2.5,22.91666667,-5.958333333,0.291666667,0.708333333,24
E Michigan,2003,76.84615385,0.076923077,26.73076923,58,4.807692308,15.76923077,18.57692308,28.84615385,12.65384615,24.30769231,14.73076923,15.19230769,6.038461538,3.153846154,21.76923077,-2.923076923,0.461538462,0.538461538,26
E Washington,2003,69.96551724,0.068965517,23.89655172,51.20689655,4.689655172,13.34482759,17.48275862,23.82758621,9.379310345,22.86206897,14.79310345,17.03448276,7.689655172,2.724137931,21.48275862,3.689655172,0.586206897,0.413793103,29
ETSU,2003,79.7037037,0,28.07407407,61.40740741,5.222222222,15.18518519,18.33333333,24.81481481,14,24.03703704,14.03703704,18.74074074,10.7037037,5.259259259,19.51851852,2.222222222,0.62962963,0.37037037,27
East Carolina,2003,63,0,22.72,56.16,4.24,15.76,13.32,19.28,12.84,24.76,11.92,12.8,4.76,3.64,17.32,-2.92,0.4,0.6,25
Elon,2003,62.4,0.12,22.92,54.2,4.52,13.96,12.04,18.28,12.92,20.56,11.16,16.2,7.2,2.56,19.48,-6.04,0.4,0.6,25
Evansville,2003,70,0,23.92857143,49.5,5.857142857,14.96428571,16.28571429,22.32142857,8.785714286,23.07142857,15.75,15.92857143,5.392857143,3.392857143,19.89285714,-3.678571429,0.428571429,0.571428571,28
F Dickinson,2003,72.62068966,0.206896552,25.4137931,58.10344828,8.482758621,24.10344828,13.31034483,18.89655172,10.06896552,21.27586207,14.03448276,14.5862069,6,2.344827586,19.24137931,-1.620689655,0.517241379,0.482758621,29
FL Atlantic,2003,69.07407407,0.111111111,25.14814815,64.03703704,6.481481481,19.33333333,12.2962963,18.40740741,14.37037037,21.55555556,12.22222222,16.62962963,9.074074074,3.481481481,23.33333333,-8.37037037,0.222222222,0.777777778,27
Fairfield,2003,70.63333333,0.066666667,24.03333333,54.2,4.266666667,12.9,18.3,25.33333333,11.8,25.6,12.83333333,17.13333333,7.6,5.333333333,20.3,1.233333333,0.633333333,0.366666667,30
Florida,2003,75.90322581,0.096774194,26.93548387,56.51612903,8.677419355,22.12903226,13.35483871,18.93548387,10.80645161,24.25806452,16.41935484,13.38709677,7.774193548,4.096774194,16.90322581,11.22580645,0.774193548,0.225806452,31
Florida A&M,2003,71.48275862,0.206896552,23.48275862,54.51724138,8.275862069,21.31034483,16.24137931,24,13.44827586,24.44827586,11.24137931,17.48275862,7.24137931,2.103448276,19.89655172,-0.275862069,0.586206897,0.413793103,29
Florida Intl,2003,59.89285714,0.142857143,21.28571429,52.21428571,3.714285714,12.07142857,13.60714286,22.28571429,13.71428571,20.85714286,9.5,15.85714286,7.75,2.035714286,19.21428571,-5.071428571,0.25,0.75,28
Florida St,2003,68.06896552,0,24.75862069,57.31034483,6.413793103,19.27586207,12.13793103,18.06896552,10.62068966,24,13.93103448,14.89655172,9.448275862,4.482758621,18.93103448,1.517241379,0.482758621,0.517241379,29
Fordham,2003,64.64285714,0,23.14285714,56.14285714,6.857142857,20.53571429,11.5,18.60714286,11.46428571,22.35714286,12.10714286,17.46428571,7.428571429,3.285714286,21.10714286,-13.5,0.071428571,0.928571429,28
Fresno St,2003,71.64285714,0.142857143,25.89285714,57.75,6.535714286,18.42857143,13.32142857,18.85714286,13.42857143,24.32142857,14.75,15.78571429,6.571428571,4.428571429,19.89285714,4.857142857,0.714285714,0.285714286,28
Furman,2003,64.53571429,0.035714286,23.35714286,56,5.607142857,17.10714286,12.21428571,17.67857143,12.67857143,22.89285714,12.71428571,14.82142857,6.928571429,2.892857143,17.46428571,-4.178571429,0.392857143,0.607142857,28
G Washington,2003,71.37931034,0.034482759,23.82758621,54.34482759,5.931034483,17.44827586,17.79310345,26.34482759,13.79310345,22.75862069,13.27586207,16.34482759,6.448275862,3.172413793,20.51724138,-0.517241379,0.413793103,0.586206897,29
Ga Southern,2003,75.57692308,0,27.69230769,60.34615385,6.153846154,17.30769231,14.03846154,21.88461538,13.5,22.92307692,13.61538462,15.80769231,7.384615385,3.692307692,19.42307692,-2.153846154,0.5,0.5,26
Gardner Webb,2003,67.21428571,0.035714286,25.17857143,63.71428571,7.964285714,26.60714286,8.892857143,12.71428571,12.53571429,25.75,15.42857143,16.46428571,6.75,2.964285714,18.42857143,-7.678571429,0.142857143,0.857142857,28
George Mason,2003,64.07142857,0,22.78571429,53.85714286,4.464285714,14.67857143,14.03571429,20.67857143,12.92857143,23.46428571,11.71428571,15.67857143,7.607142857,2.214285714,16.92857143,3.571428571,0.571428571,0.428571429,28
Georgetown,2003,76.31034483,0.172413793,26.4137931,61.44827586,4.689655172,14.31034483,18.79310345,25.62068966,14.03448276,25.51724138,15.51724138,15.93103448,9.482758621,6.310344828,22.20689655,6.517241379,0.517241379,0.482758621,29
Georgia,2003,79.18518519,0.111111111,28.51851852,61.44444444,6.703703704,17.62962963,15.44444444,21.62962963,12.81481481,24.59259259,17.92592593,11.55555556,7.62962963,4.37037037,17.18518519,6,0.703703704,0.296296296,27
Georgia St,2003,73.21428571,0.285714286,26.64285714,58.78571429,6.107142857,18.25,13.82142857,19.46428571,11.5,22.17857143,13.28571429,14.53571429,7.607142857,4.928571429,17.14285714,-0.25,0.464285714,0.535714286,28
Georgia Tech,2003,74.07142857,0,27.03571429,60.53571429,5.678571429,16.35714286,14.32142857,21.14285714,14.03571429,24.75,15.57142857,15.17857143,8.071428571,5.357142857,18.57142857,4.464285714,0.5,0.5,28
Gonzaga,2003,77.06451613,0.096774194,26.06451613,55.4516129,7.161290323,19.06451613,17.77419355,24.64516129,11.93548387,25.32258065,15.74193548,14.5483871,6.806451613,3.516129032,18.64516129,8.870967742,0.741935484,0.258064516,31
Grambling,2003,71.10714286,0.035714286,26.39285714,62.42857143,6.214285714,18.17857143,12.10714286,17.32142857,10.96428571,25.5,13.32142857,16.25,5.464285714,3.964285714,19.67857143,-9.571428571,0.357142857,0.642857143,28
Hampton,2003,71.46666667,0.033333333,25.33333333,55.8,5.933333333,18.46666667,14.86666667,22.5,12.66666667,23.46666667,14.63333333,17.7,8.433333333,3.7,22.63333333,2.666666667,0.633333333,0.366666667,30
Hartford,2003,64.5,0.071428571,23.32142857,55.89285714,4.964285714,14.78571429,12.89285714,20.25,13.89285714,22.57142857,12.03571429,14,7.25,2.321428571,18.78571429,0.035714286,0.535714286,0.464285714,28
Harvard,2003,70.61538462,0.115384615,25.42307692,59.46153846,7.769230769,21,12,17.69230769,12.92307692,24.80769231,15.42307692,16.92307692,7.461538462,2.384615385,20.38461538,-2.153846154,0.423076923,0.576923077,26
Hawaii,2003,69.82758621,0.103448276,24.93103448,54.89655172,5.275862069,15.10344828,14.68965517,21.37931034,11.48275862,22.48275862,16.24137931,14.72413793,6.793103448,3.103448276,17.86206897,3.068965517,0.620689655,0.379310345,29
High Point,2003,68.51851852,0.037037037,24.96296296,56.25925926,5.407407407,16.22222222,13.18518519,20.33333333,11.96296296,21.48148148,11.88888889,16.18518519,7.407407407,2,18.25925926,-6.37037037,0.259259259,0.740740741,27
Hofstra,2003,64.10344828,0,23.4137931,57.55172414,6.827586207,21.20689655,10.44827586,17.75862069,15,25.62068966,13.06896552,18.48275862,5.24137931,2.931034483,20.13793103,-6.517241379,0.275862069,0.724137931,29
Holy Cross,2003,69.34482759,0,24.20689655,52.72413793,5.310344828,14.75862069,15.62068966,22.13793103,12.06896552,24.31034483,15.4137931,13.93103448,7.965517241,4.482758621,18.37931034,11.13793103,0.862068966,0.137931034,29
Houston,2003,58.25,0.035714286,21.28571429,52.78571429,5.571428571,18.35714286,10.10714286,15.32142857,11.67857143,25.96428571,10.78571429,17.42857143,5.214285714,4.428571429,16.60714286,-7.964285714,0.285714286,0.714285714,28
Howard,2003,73.2,0.066666667,26,59.86666667,6,17.23333333,15.2,22.1,14.16666667,20.43333333,11.16666667,15.2,8,2.766666667,19.2,0.366666667,0.433333333,0.566666667,30
IL Chicago,2003,75.44827586,0,27.86206897,58.44827586,6.413793103,15.55172414,13.31034483,22.27586207,13.51724138,24.34482759,16.44827586,12.51724138,6.172413793,3.310344828,19.44827586,6.517241379,0.724137931,0.275862069,29
IPFW,2003,68.17241379,0.103448276,23.37931034,54.89655172,6.862068966,20.51724138,14.55172414,20.75862069,9.172413793,23.27586207,13.55172414,15.86206897,8,3.034482759,19.55172414,-8.172413793,0.310344828,0.689655172,29
IUPUI,2003,71.25,0.0625,24.4375,53.9375,6.5,18.59375,15.875,22.625,11.6875,20.90625,13.375,15.90625,8.1875,1.8125,19.34375,0.84375,0.59375,0.40625,32
Idaho,2003,61.88888889,0.222222222,22.07407407,53.7037037,5.407407407,16.37037037,12.33333333,17.55555556,11.85185185,22.77777778,12.03703704,13.77777778,5.925925926,3,16.66666667,-1.666666667,0.444444444,0.555555556,27
Idaho St,2003,70.59259259,0.148148148,25.85185185,58.33333333,5.481481481,16.18518519,13.40740741,20.81481481,11.25925926,22.55555556,14.25925926,14.96296296,8.037037037,3.407407407,19.88888889,-0.592592593,0.481481481,0.518518519,27
Illinois,2003,75.43333333,0,27.1,55.8,7.433333333,20.16666667,13.8,19.1,9.733333333,25.4,18.26666667,13.16666667,7,3.1,19.13333333,14.03333333,0.8,0.2,30
Illinois St,2003,64.5862069,0,23.68965517,53.5862069,6.482758621,14.72413793,10.72413793,15.24137931,9.75862069,21.13793103,11.51724138,14.86206897,6.172413793,2.413793103,18.89655172,-5.586206897,0.275862069,0.724137931,29
Indiana,2003,70.53125,0.09375,23.4375,54.9375,7.53125,21.625,16.125,22.625,11.21875,25.625,13.8125,11.5,4.4375,5.34375,18.0625,3.53125,0.625,0.375,32
Indiana St,2003,56.41935484,0,20.77419355,52.77419355,4.838709677,14,10.03225806,14.64516129,9.935483871,20.83870968,12.29032258,13.32258065,6.516129032,2.774193548,18.38709677,-9.322580645,0.225806452,0.774193548,31
Iona,2003,74.96551724,0.103448276,26.13793103,56.72413793,5.724137931,15.62068966,16.96551724,23.68965517,11.13793103,24.20689655,16.44827586,15.34482759,8.206896552,4.344827586,20.37931034,3.482758621,0.586206897,0.413793103,29
Iowa,2003,69.53571429,0.071428571,24.25,54.14285714,4.785714286,16.67857143,16.25,22.64285714,11.32142857,25.03571429,14.46428571,15.03571429,6.642857143,4,17.71428571,2.821428571,0.535714286,0.464285714,28
Iowa St,2003,70.39285714,0,26.32142857,57.75,5.714285714,14.82142857,12.03571429,17.75,11.28571429,25.39285714,11.85714286,13.57142857,5.5,5.5,18.64285714,3.678571429,0.535714286,0.464285714,28
