,Season,T1,T2,1Seed-2Seed,T1 WL,ScoreAvgDiff,NumotAvgDiff,FgmAvgDiff,FgaAvgDiff,Fgm3AvgDiff,Fga3AvgDiff,FtmAvgDiff,FtaAvgDiff,OrAvgDiff,DrAvgDiff,AstAvgDiff,ToAvgDiff,StlAvgDiff,BlkAvgDiff,PfAvgDiff,ScorediffAvgDiff,WinAvgDiff
229,2006,1206,1277,5,1,-4.537499999999994,-0.120833333,-0.39166666999999933,-1.5187499999999972,0.08958333299999932,1.0854166700000007,-3.84375,-2.5645833300000014,-0.9625000000000004,0.01875000000000071,-1.4270833300000003,-0.8937500000000007,1.0187499999999998,0.5645833330000003,-2.6937499999999996,5.12916667,0.11041666700000008
358,2008,1272,1400,-1,1,4.827985739999988,-0.0008912650000000022,1.9162210300000027,1.9768270900000005,0.21390374399999956,2.191622110000001,0.781639929999999,4.368092699999998,1.3903743300000002,1.8279857400000026,3.362745089999999,2.9634581079999993,2.7361853829999996,1.0579322639999997,0.9866310199999972,9.119429591000001,0.15240641700000002
212,2006,1417,1125,-13,1,-13.25757575,-0.10303030299999999,-4.939393939999999,-7.909090909999996,-2.2939393940000006,-4.857575749999999,-1.0848484799999998,-1.7878787900000006,-0.9545454499999995,-1.8090909099999983,-2.906060609999999,-1.7545454500000002,-2.0969696969999987,-0.8090909089999996,-3.715151519999999,3.5545454549999995,0.15151515100000001
660,2016,1234,1396,-3,1,9.440524190000005,-0.092741935,2.8306451599999995,0.06955645000000032,0.3820564520000005,-1.5776209700000017,3.3971774200000002,3.920362899999997,0.7157258100000004,0.9213709700000017,2.46875,1.2631048400000005,1.4627016129999992,1.7137096769999998,0.13306452000000135,8.168346774,0.021169354999999945
122,2004,1458,1350,5,0,-4.102083329999999,-0.035416667,-1.4833333300000007,1.4104166699999965,-0.14374999999999982,0.8687499999999986,-0.9916666700000007,-1.58958333,0.7020833300000007,1.8000000000000007,-1.2437500000000004,3.129166667,0.12708333299999985,1.5750000000000002,3.2874999999999996,-6.43541667,-0.17500000000000004
274,2007,1401,1257,3,0,-5.032258070000012,0.0,-2.0645161300000012,3.677419360000002,0.9032258069999992,6.903225809999999,-1.8064516099999999,-1.16129033,3.3870967699999994,-2.096774200000006,-3.0645161299999994,0.3548387099999992,0.6774193549999996,0.7741935490000005,0.8709677400000011,-8.741935486,-0.09677419399999998
136,2005,1228,1257,3,0,3.1241446800000006,-0.03030303,-1.6031280499999987,-0.47702834999999766,0.9481915930000007,2.115347019999998,5.382209189999999,7.3000977499999955,1.739980450000001,3.0254154500000006,-2.6402737100000007,3.2658846500000003,1.428152492999999,0.5112414470000006,3.0654936399999997,0.6001955099999954,-0.09872922799999995
338,2008,1450,1323,1,0,13.55040323,-0.061491935,4.97580645,12.826612899999994,2.076612902999999,3.8941532300000006,1.5221774200000002,2.0110887099999992,5.541330650000001,6.885080649999999,5.247983869999999,2.65625,0.13709677399999975,0.899193548,-0.3125,0.09677418999999965,0.024193547999999954
137,2005,1246,1184,13,0,-3.36296295999999,0.040740741000000004,-0.24074073999999968,-1.881481479999998,-0.34814814799999994,-1.9259259199999974,-2.5333333299999996,-3.84444444,-1.7740740699999993,0.6555555599999998,-0.5999999999999996,1.1888888900000012,-2.548148148,-0.6555555550000003,2.71851852,-8.944444441,-0.12962962899999997
390,2009,1276,1155,3,1,-12.123991939999996,0.092741935,-5.554435479999999,-6.827620969999998,0.559475806,4.738911290000001,-1.5745967699999994,-3.9243951599999995,-4.75705645,-1.4596774199999984,0.5947580600000002,-3.0735887099999992,-2.9173387099999992,-3.2127016129999992,-2.68649194,-7.21068548,-0.1481854840000001
378,2009,1163,1151,15,0,-2.322580650000006,-0.132056452,-2.6370967699999994,-1.9768145199999978,3.383064516,9.57258065,-0.4314516099999999,0.39717741999999845,-1.8820564500000003,-2.3911290299999983,-2.1683467699999994,2.728830650000001,0.16229838700000077,-5.78125,5.15927419,-14.82358871,-0.37096774200000004
264,2007,1314,1277,-8,1,21.173796789999997,0.029411765,8.379679150000001,13.381461680000001,0.6131907300000004,1.975935830000001,3.8012477700000016,5.459893049999998,1.9269162299999998,3.627450979999999,2.6470588200000016,-1.0891265600000004,3.2611408200000005,-0.2299465240000007,-1.039215679999998,9.753119426000001,0.15686274500000008
42,2003,1268,1462,3,1,2.552380960000008,0.004761903999999997,2.628571430000001,4.15714286,0.3166666670000007,-0.8023809600000007,-3.0214285699999994,-2.7952381000000024,-0.18333332999999996,1.25,2.4928571400000017,1.0738095300000001,5.426190473,3.573809524,3.2333333300000007,1.6619047600000005,-0.1547619039999999
262,2007,1277,1266,-1,0,7.346590910000003,0.0625,2.1903409099999998,8.438446970000001,1.254734848,5.3068181800000005,1.71117424,3.667613639999999,2.76515152,-1.1666666700000015,-1.8125,-0.4990530300000007,3.535037879,-1.4431818180000002,2.0729166700000015,-0.9564393940000002,0.05208333300000001
193,2006,1181,1203,-7,1,3.550865810000005,-0.076839827,-0.5638528099999967,-3.8484848499999984,1.8538961039999995,2.9361471900000033,2.8246753200000008,-0.2878787900000006,-4.275974025,-0.9935064999999987,-1.9577922099999991,-0.7489177500000004,0.11688311600000034,0.7456709950000002,-0.40800866000000013,1.259740260000001,-0.01948052
640,2016,1235,1114,8,0,-11.84375,-0.061491935,-6.15524194,-7.41330645,-0.9264112899999999,-2.78125,1.3931451599999995,1.285282259999999,-0.38407258099999986,-2.77520161,-3.6280241899999996,-1.3366935499999997,0.13407258099999986,-1.1542338710000002,2.7268145200000014,3.0604838710000006,0.21471774200000004
434,2009,1373,1326,-1,0,-10.979166669999998,0.0009469699999999984,-5.34659091,-12.403409089999997,1.3494318180000002,1.7642045500000005,-1.6354166699999997,-3.5265151500000016,-4.1505681800000005,-1.0056818199999995,-1.9914772700000007,0.03314394000000043,-2.942234848,0.5530303029999999,0.21117424000000007,-2.5738636360000005,-0.100378788
133,2005,1228,1305,8,0,-7.872518279999994,0.004179729,-3.4273772200000003,-4.054336470000003,-6.007314525,-11.856844307000001,4.989550679999999,7.503657259999997,1.0992685500000015,3.9164054399999984,-3.5067920600000004,3.464994780000003,-0.9467084640000003,1.748171369000001,0.20898640999999962,-10.268547541000004,-0.176593522
332,2008,1417,1290,15,0,-12.996969700000001,0.003030302999999998,-5.64545455,-3.4848484899999974,-0.7030303030000002,-2.6303030299999985,-1.0030303100000015,0.524242430000001,-1.10606061,-1.9212121199999999,-3.39393939,2.0636363699999993,-1.7545454549999997,-0.9696969690000006,3.1030303099999994,-18.99393939,-0.4090909090000001
58,2003,1400,1163,-4,1,-1.1761904700000088,0.002380952999999998,-1.5333333300000014,0.22857142999999525,-0.2095238100000003,1.085714290000002,2.0999999999999996,1.68571429,1.4119047600000023,-1.7571428599999983,-1.1333333299999993,-2.371428570000001,0.4595238100000003,-3.876190475999999,1.9571428600000011,1.5452380970000004,0.08571428599999997
453,2010,1243,1462,4,0,0.5625,0.15625,1.34375,0.625,0.25,-0.09375,-2.375,-5.40625,-2.8125,3.65625,-0.3125,-1.375,-0.6875,-1.0,-3.6875,0.71875,-0.03125
680,2016,1393,1438,9,1,-0.144886360000001,0.06344696999999999,-1.7897727299999993,3.3068181800000005,2.75,9.43181818,0.6846590900000002,2.785037880000001,2.8428030300000007,0.8096590900000002,-0.2708333300000003,2.731060606,2.6089015150000003,1.123106061,0.198863639999999,-6.196969699999999,-0.194128788
128,2005,1112,1329,1,1,1.563218390000003,0.060606060999999996,1.3970741899999979,5.986415879999996,-0.2204806690000014,-0.17659352000000084,-1.0104493200000029,-1.445141060000001,2.3479623899999993,0.445141060000001,-0.04493207999999882,0.9864158800000009,1.2769070009999997,0.8861024040000007,-2.09717869,-2.12016719,0.025078370000000016
131,2005,1211,1457,-11,1,12.931034479999994,-0.068965517,4.965517239999997,3.0,-1.689655172000001,-5.758620689999999,4.689655169999998,4.4827586199999985,0.5517241399999993,2.9655172400000005,1.9655172400000005,-0.44827586000000075,-2.3103448269999998,-0.31034482799999985,-1.5172413800000015,2.1724137929999996,0.03448275899999986
398,2009,1328,1276,-8,1,12.34375,-0.09375,4.0625,1.125,-1.75,-6.78125,5.96875,10.5,2.65625,5.8125,-1.21875,2.4375,0.5,1.875,2.125,7.84375,0.25
448,2010,1139,1277,0,0,2.53125,0.0,4.1875,6.65625,-1.96875,-5.40625,-3.875,-3.34375,4.28125,1.90625,3.875,1.625,-0.125,0.625,-0.84375,-1.125,-0.125
364,2008,1314,1450,3,0,-21.643382349999996,-0.023897059,-8.602941179999998,-17.404411760000002,0.8455882350000001,2.07169118,-5.283088240000001,-6.479779409999999,-7.9246323499999995,-7.0625,-3.047794119999999,-4.332720589999999,-2.073529412000001,-1.7132352939999995,-1.6580882400000014,-5.97058824,-0.1911764709999999
19,2003,1266,1338,-1,0,-3.7928571400000095,-0.035714286,-0.3476190399999979,-2.75,0.5809523810000004,2.5166666699999993,-3.6785714300000016,-0.807142859999999,-1.807142859999999,1.2952381000000024,1.445238100000001,1.5285714299999995,2.066666667,0.45714285699999957,-0.6761904700000017,5.052380959999999,0.04523809600000017
152,2005,1452,1448,-5,0,14.483870970000012,0.032258064,4.7096774199999984,3.903225809999995,-1.3870967739999998,-7.0,6.451612899999999,10.709677419999998,4.064516134,4.903225800000001,-0.3225806500000008,3.16129033,0.4516129030000009,-0.09677419399999998,4.645161290000001,6.7741935479999995,0.16129032200000004
689,2016,1437,1314,-1,0,5.294117639999996,-0.029411765,4.176470590000001,7.382352940000004,-3.176470587999999,-7.764705889999998,0.11764706000000125,1.2058823600000004,4.764705877999999,0.5882352900000001,1.9705882399999979,-0.20588234999999955,0.14705882300000095,0.9705882350000006,0.38235295000000136,-0.5588235299999997,-0.029411763999999896
184,2005,1437,1307,7,0,2.112347049999997,-0.034482759,0.48498332000000133,-5.45272525,1.186874305,1.4682981099999992,-0.04449387999999921,1.9243604000000012,-4.566184651,1.4137930999999995,2.6529477200000002,1.1857619499999998,-0.725250277999999,-2.238042269,-1.5428253599999984,-0.16796440999999973,0.047830923000000025
260,2007,1257,1390,5,0,-1.356989249999998,0.10215053799999999,0.2978494600000019,-1.3795699,-1.7193548389999993,-6.1215053799999986,-0.23333333000000067,-0.744086020000001,-0.9806451599999999,2.481720430000003,0.06451612999999945,1.7290322600000003,-2.718279569999999,1.9387096769999994,-2.1204301,-5.220430107,-0.10967741900000005
194,2006,1196,1375,11,0,-5.169278990000009,0.004179729,-1.8432601899999987,2.399164059999997,1.1577847439999998,4.656217339999998,-2.6405433699999996,-2.7784744000000003,0.5663531800000001,-1.8777429499999982,-2.8578892399999987,-1.6374085700000016,0.45245559099999966,-3.6290491109999996,2.602925810000002,-6.277951928,-0.025078370000000016
30,2003,1458,1409,-8,1,-2.791991100000004,-0.032258065,-1.35261401,-3.1357063399999987,-0.40378197999999976,-0.9432703099999991,0.31701890999999804,0.06117908999999955,-0.8509454900000009,-3.254727469999999,-1.4638487199999997,-3.805339270000001,-0.6151279199999999,-2.172413793,-2.4949944399999993,3.7764182439999985,0.048943270999999955
167,2005,1277,1330,-7,1,7.758928569999995,0.004464285999999998,2.5892857099999986,-1.1071428600000033,0.8571428570000004,0.8169642900000014,1.7232142899999996,-0.08035714000000027,-0.14285714000000027,-0.13392856999999836,1.7633928599999997,1.7946428599999997,-1.9107142860000002,-1.7901785709999998,2.1607142900000014,4.90178571,-0.05803571400000007
280,2007,1435,1203,5,0,-4.668817199999992,-0.1,-0.23870967999999948,-1.6161290300000033,-3.7473118280000017,-9.984946230000002,-0.4440860199999985,0.0032258099999999956,1.9634408600000004,-1.1967741900000028,-1.9569892500000012,1.2107526799999988,1.9559139779999999,1.8193548389999994,1.870967740000001,2.6043010750000004,0.10860215100000015
388,2009,1272,1169,13,0,-0.3002028399999972,0.039553752000000005,0.4827586199999985,-0.5730223099999989,1.2109533469999993,1.3458417900000015,-2.476673429999998,-3.392494929999998,-0.7210953399999998,-1.818458419999999,0.2799188699999995,5.14503043,0.004056795000000335,-3.555780933,4.494928999999999,-13.590263693,-0.36004056799999995
625,2015,1458,1157,-15,1,1.3995943200000056,0.058823529000000006,1.0872211000000007,-2.5060851900000003,0.280933063,0.6034482799999985,-1.0557809299999992,-3.097363089999998,-2.6673427950000015,-1.20791075,1.4645030400000003,-4.105476673999999,-1.780933063,0.1896551719999997,-4.798174449999999,9.937119672999998,0.2221095339999999
197,2006,1196,1437,-2,0,-3.858934170000012,0.004179729,-2.6018808799999995,4.399164059999997,1.7095088820000006,4.794148379999999,-0.3646813000000009,-0.9853709500000001,2.87669801,-1.8777429499999982,-4.409613369999999,-3.6029258100000003,-0.4440961330000004,0.09508881999999996,2.258098220000001,-2.86415882,0.04388714799999993
542,2014,1124,1304,5,0,-6.7878787899999935,-0.12121212099999999,-2.548387100000003,-3.2072336299999975,-1.4584555229999987,-1.72629521,-0.2326490700000008,-1.8797653899999993,-5.375366567,0.48778104000000155,-4.934506359,-0.8846529800000003,1.780058651,-2.6989247320000005,2.744868030000003,-3.2649071359999993,-0.05376344099999997
669,2016,1328,1433,8,0,-3.200367650000004,-0.034926470999999994,0.40441175999999857,1.985294119999999,-3.1727941179999997,-4.08823529,-0.8363970599999995,-0.10110294000000053,1.78125,-3.2408088200000016,-0.1783088199999998,-1.5275735299999997,1.8878676470000002,-1.426470588,2.7463235300000015,-0.05698529400000041,-0.07536764699999998
612,2015,1277,1438,-5,0,-6.538602940000004,-0.172794118,-2.71875,-4.860294119999999,-2.466911765,-5.46875,1.3658088199999998,-0.3474264699999985,-1.1893382399999997,-0.29963234999999955,-4.2113970599999995,-2.1176470599999995,0.27022058799999993,-0.27757352899999965,-4.3088235300000015,6.123161765000001,0.22977941200000007
170,2005,1277,1246,-3,0,-4.338095240000001,-0.002380952999999998,-1.2142857099999986,1.840476190000004,-0.3238095240000005,0.29761903999999717,-1.5857142900000003,1.0428571399999989,0.8428571399999996,-1.278571430000003,-2.5904761900000004,-0.8238095300000001,1.6857142860000005,1.754761904,-2.4857142900000007,-2.88095238,0.04761904700000008
27,2003,1390,1360,-9,1,-2.4205069100000003,-0.039170505999999994,0.43087558000000215,4.496543769999995,0.006912442000000851,1.351382479999998,-3.289170509999998,-5.547235019999999,2.206221190000001,-1.2281106000000008,-1.7476958499999995,-3.855990780000001,0.12327188900000063,-0.07373271899999967,-1.626728110000002,2.183179724,0.13479262700000005
329,2008,1390,1165,11,0,5.9487179500000025,-0.052447553,2.266899770000002,-0.017482510000000673,2.5291375289999998,4.42307692,-1.1142191199999996,-3.43240093,-4.2587412570000005,-0.9743589800000017,0.6724941700000002,1.650349649999999,1.5594405589999996,-2.2972027969999997,1.2715617699999981,-2.4452214449999996,0.01981352000000003
3,2003,1113,1272,-3,0,-1.4482758599999954,-0.034482758,-0.931034480000001,3.103448280000002,3.0,7.4827586199999985,-2.5862069000000005,-3.3103448299999982,0.3793103500000008,2.6551724100000023,1.0689655200000008,-0.20689654999999973,2.1724137930000005,0.8275862069999995,-0.6551724099999987,1.896551724000001,0.17241379300000004
300,2007,1332,1424,4,0,-1.363636360000001,0.060606059999999996,0.33333333999999937,0.9393939399999951,-1.8181818180000002,-3.5454545499999988,-0.2121212099999994,0.7575757600000017,-0.15151514999999982,-0.2424242399999983,0.5757575799999994,-1.1818181899999995,1.0303030309999999,3.5454545450000006,1.9393939400000022,-2.3333333289999985,0.03030303000000001
409,2009,1443,1228,7,1,7.490713580000005,-0.060606060999999996,0.2961876799999992,1.7810361599999993,2.260997067999999,5.369501460000002,4.637341151000001,6.70869991,3.1964809350000003,0.27272727000000074,-4.12218964,1.0234604100000002,-0.11241446799999988,-0.3802541540000002,2.4555229699999988,-2.8387096769999998,0.014662757000000082
13,2003,1242,1113,-8,1,5.367816090000005,-0.068965517,3.026436780000001,5.403448279999999,0.7999999999999998,1.5471264299999987,-1.485057470000001,-2.0735632200000005,0.6103448300000007,3.5896551700000003,1.1816091900000014,0.9000000000000004,4.926436777999999,0.6586206900000002,-2.7137931,8.173563222000002,0.14597701200000013
606,2015,1242,1308,-13,1,3.2381404099999997,-0.035104364000000006,0.5958254300000014,4.131878559999997,1.1461100570000005,2.690702080000001,0.9003794999999997,0.8406072100000017,-0.49905124,3.407969640000001,1.4905123299999996,-1.0768500899999989,0.20683111999999948,1.384250475,1.4886148000000006,-1.6963946870000006,0.08728652700000006
687,2016,1437,1242,1,1,-3.332442059999991,-0.091800356,-1.5338680900000021,-0.6648841399999981,0.43761140799999865,5.669340470000002,-0.7023172900000016,-2.9554367200000016,-1.2807486679999993,-0.4349376100000022,0.6925133700000021,-1.427807490000001,-0.022281640000000102,-0.588235294,-1.3796791500000012,0.5677361800000007,-0.025846703000000137
192,2006,1181,1380,15,0,-16.740957969999997,0.066471164,-3.0801564100000007,-0.18377320999999824,-3.3343108499999996,-5.693059630000002,-7.24633431,-6.792766369999999,3.5513196449999995,2.3460410599999975,-3.00879765,4.18670577,-1.9648093839999996,-1.6177908109999999,0.38611926000000096,-12.287390034000001,-0.2961876830000001
43,2003,1277,1160,3,0,8.290322580000009,0.0,4.16129033,10.225806460000001,0.06451612900000026,1.8709677500000002,-0.09677420000000225,1.8064516099999999,3.8064516200000007,3.7096774199999984,-0.22580646000000115,-0.5483870999999994,-0.25806451600000013,2.935483871,-2.3225806400000018,-0.806451613000001,0.032258063999999975
568,2015,1112,1326,8,0,-0.6229946499999954,0.0008912650000000022,1.0516934100000022,2.5926916200000036,1.7593582889999997,4.274509799999999,-4.485739760000001,-5.827094469999999,0.44919785999999995,-1.8360071299999987,1.218360070000001,0.09714795000000187,0.6114081999999996,1.5026737970000004,-1.881461680000001,-4.3992869899999985,-0.21479500899999993
688,2016,1437,1328,0,1,-3.435661760000002,-0.064338235,-1.0073529400000005,-3.308823529999998,-1.8786764710000003,0.4117647099999999,0.4577205899999992,-0.6893382400000014,-1.4540441179999988,-1.7408088200000016,1.6158088200000016,-1.8511029400000005,-0.17095588200000034,-1.838235294,0.7169117599999986,3.2959558799999993,0.07169117599999997
287,2007,1196,1332,2,0,-2.9295900200000062,0.031194295999999996,-2.2860962600000008,4.127450979999999,2.3083778970000006,7.048128349999999,-0.6657754000000011,-2.967023170000001,1.1238859199999993,-3.2397504400000017,-1.4919786099999985,-1.39393939,0.0329768270000006,-2.762923351,0.3538324399999997,-7.310160430000002,-0.06506238799999997
474,2010,1165,1458,-8,0,-7.688542819999995,-0.004449387999999999,-3.14571746,-2.9744160199999996,-2.147942158,-1.2180200200000009,0.7508342600000013,0.9543937699999994,-0.5339265860000015,-0.49499443999999926,-3.4671857599999996,-3.370411567999998,-1.525027808,-0.007786428999999817,-1.8865406,0.6696329199999997,-0.12013348199999985
258,2007,1207,1314,-1,0,17.795955879999994,0.029411765,6.970588240000001,14.03676471,-0.5165441179999997,-1.3621323499999995,4.3713235300000015,6.448529409999999,2.66176471,4.7628676500000005,4.303308820000002,0.19117647000000026,3.1636029410000006,-0.4430147060000005,0.7941176500000005,6.553308820000002,0.011029412000000072
120,2004,1435,1444,5,0,5.366666670000001,0.033333334,1.6999999999999993,1.86666666,-0.6333333329999995,-2.7333333300000007,2.6000000000000014,3.3999999999999986,2.933333340000001,-0.5333333299999978,-1.1666666599999989,0.5333333300000014,1.2000000000000002,-0.766666667,1.56666667,4.16666667,0.1666666670000001
447,2010,1139,1243,3,1,-9.375,-0.03125,-3.53125,-8.34375,0.03125,0.90625,-2.34375,-6.53125,-6.0625,-0.34375,-1.8125,-2.1875,-0.625,-2.34375,-3.96875,-0.1875,0.09375
283,2007,1462,1140,-1,0,0.9375,0.09375,3.3125,5.65625,-0.53125,-2.15625,-5.15625,-4.65625,1.03125,2.46875,0.6875,0.65625,0.09375,-0.03125,1.8125,-3.90625,0.0
146,2005,1428,1431,5,0,8.28958333,0.03125,2.2375000000000007,9.337499999999999,1.6979166670000003,4.514583330000001,2.1166666700000007,1.0395833299999993,0.46041667000000075,-0.27083332999999854,2.06666667,-2.05833333,1.4416666670000007,-0.02083333300000012,2.3458333299999996,-1.27708333,-0.05208333300000001
108,2004,1272,1376,-3,1,2.6623376599999915,-0.090909091,-0.4318181800000005,0.885281379999995,1.9264069259999994,3.66883116,1.5995670999999998,2.79004329,0.7673160100000018,1.5064935000000013,-0.5627705600000006,-0.28354977999999953,-1.4751082250000005,-0.13528138500000075,0.21428570999999863,-0.5086580090000004,0.053030303
47,2003,1338,1447,13,0,0.948387100000005,0.0,0.3591397799999996,4.177419350000001,0.6655913979999992,0.5559139799999997,-0.43548387000000055,-3.509677419999999,0.6999999999999993,-3.0118279600000015,-1.669892479999998,-0.13225805999999984,-0.5505376349999995,-1.2935483869999995,-0.38602150999999907,-11.669892476,-0.1892473120000001
373,2008,1400,1390,1,0,-4.181818180000008,0.060606060999999996,-2.0,-4.42424243,-2.3333333330000015,-5.48484848,2.151515159999999,2.9090909099999998,0.45454545000000124,0.8181818200000031,1.5454545399999997,3.0303030280000005,-1.6060606060000007,0.151515152,0.6969697000000004,0.12121212099999923,-0.03030303000000001
261,2007,1268,1172,9,0,0.5,-0.03125,-0.9465725800000016,1.8659274199999984,3.4758064520000005,9.678427419999998,-1.0826612900000008,-3.1764112900000008,0.4072580600000002,0.8044354799999986,-1.85987903,-1.1360887099999992,0.21068548399999987,-4.26108871,-0.2832661300000012,-0.6159274200000002,0.12096774200000004
260,2007,1257,1390,-5,1,1.356989249999998,-0.10215053799999999,-0.2978494600000019,1.3795699,1.7193548389999993,6.1215053799999986,0.23333333000000067,0.744086020000001,0.9806451599999999,-2.481720430000003,-0.06451612999999945,-1.7290322600000003,2.718279569999999,-1.9387096769999994,2.1204301,5.220430107,0.10967741900000005
48,2003,1338,1231,5,0,-4.068749999999994,0.09375,-3.4291666700000007,1.4375,1.1645833329999995,3.8583333300000007,1.625,-0.1750000000000007,-0.08125000000000071,0.25833332999999925,-3.9541666699999993,-3.5999999999999996,-3.629166667,1.2437500000000004,0.09583333000000138,-12.23541667,-0.24166666700000006
482,2010,1211,1199,-1,1,9.032258060000004,0.064516129,2.4193548400000005,0.7096774200000056,-0.25806451599999836,-2.129032259999999,4.45161291,6.032258070000001,-2.161290320000001,2.0645161299999977,-0.38709678000000025,-3.7096774200000002,-1.9354838710000006,-2.2258064510000004,0.2580645100000005,1.3225806450000004,0.09677419399999998
236,2006,1272,1331,-15,1,6.586510259999997,-0.032258065,2.1251221900000026,5.440860219999998,1.0576735089999998,4.60606061,1.2785923700000001,2.736070380000001,2.3343108499999996,2.3391984299999997,-0.11143694999999987,1.398826979999999,3.1427174979999988,2.6285434999999993,2.599217979999999,8.514173998,0.2639296190000001
271,2007,1338,1460,-11,1,6.553308819999998,-0.005514705999999994,2.6636029400000005,2.409926470000002,0.5900735289999997,0.582720590000001,0.6360294100000008,2.75,2.1746323499999995,1.4025735300000015,5.2536764699999985,-0.5441176500000005,-0.5202205879999999,1.9393382350000001,-0.9981617599999986,5.737132353,0.07536764699999998
82,2004,1314,1102,5,0,-22.892857139999997,-0.17857142899999998,-9.357142849999999,-22.071428569999995,1.964285713999999,3.857142849999999,-6.142857150000001,-9.714285720000001,-9.214285717,-9.28571428,-5.10714286,-4.857142850000001,-1.821428571000001,-1.857142857,-1.8571428599999997,2.1428571429999996,0.14285714299999996
619,2015,1361,1385,-1,1,-8.999022490000002,0.058651025999999995,-2.943304010000002,-4.05865103,-0.9149560120000002,-1.2355816199999978,-2.19745846,-1.4936461399999992,2.2727272700000007,-2.1192570900000014,-1.9305962899999987,0.7507331299999986,-0.8172043009999994,-1.6109481910000003,-3.0635386200000028,4.952101661,0.11241446799999999
348,2008,1172,1211,-3,0,-0.8225806500000061,0.125,-1.6451612900000008,-4.991935480000002,-2.2741935479999995,-6.853830649999999,4.74193548,6.923387099999999,-0.007056450000000325,1.441532259999999,-2.2429435499999997,1.9939516099999999,-0.4052419350000003,1.4909274189999997,-0.5050403199999991,-0.9435483900000001,-0.02520161300000001
380,2009,1163,1345,-4,1,7.969639470000004,0.13757115799999997,2.5635673600000004,2.6698292299999977,-1.963946869,-5.44022771,4.80645161,7.73149905,4.549335862000001,3.957305499999997,0.26944970999999995,1.0303605299999994,-1.4288425050000004,3.176470588,-4.449715369999998,3.1195445899999985,0.13567362400000005
