Team,Season,Score,Numot,Fgm,Fga,Fgm3,Fga3,Ftm,Fta,Or,Dr,Ast,To,Stl,Blk,Pf,Scorediff,Win,Loss,Count
FL Atlantic,2009,64.96875,0,23,55.53125,5.40625,16.625,13.5625,18.34375,11.15625,22.25,12.21875,12.25,4.46875,3.25,18.5625,-7.5,0.1875,0.8125,32
FL Gulf Coast,2009,65.16666667,0,21.66666667,53.6,5.5,16.3,16.33333333,23.3,10.96666667,23.36666667,13.56666667,17.53333333,7.466666667,2.966666667,20.46666667,-7.233333333,0.333333333,0.666666667,30
Fairfield,2009,65.40625,0,23.09375,54.875,6.25,18.78125,12.96875,19.75,11.625,22.875,13.34375,13.40625,6.40625,3.6875,17.78125,-1.84375,0.53125,0.46875,32
Florida,2009,77.39393939,0,28.33333333,59.60606061,8.181818182,22.24242424,12.54545455,18.15151515,11.15151515,23.21212121,16.6969697,12.06060606,8.424242424,2.757575758,16.12121212,9.696969697,0.696969697,0.303030303,33
Florida A&M,2009,61.25806452,0.129032258,21.58064516,55.61290323,6.774193548,21.09677419,11.32258065,18.19354839,9.870967742,21.12903226,10.74193548,13.93548387,6.935483871,2.129032258,19,-10.61290323,0.322580645,0.677419355,31
Florida Intl,2009,62.90322581,0.064516129,21.87096774,52.5483871,6.096774194,17.06451613,13.06451613,20.4516129,11.09677419,22.67741935,11.96774194,14.87096774,5.258064516,2.774193548,19.03225806,-6.193548387,0.387096774,0.612903226,31
Florida St,2009,68.61764706,0.029411765,23.52941176,54.11764706,6.235294118,18.17647059,15.32352941,21.20588235,11.61764706,24.26470588,12.26470588,15.67647059,8.176470588,5.823529412,18.82352941,3.617647059,0.735294118,0.264705882,34
Fordham,2009,61.35714286,0,22.03571429,58.07142857,6.035714286,20.32142857,11.25,17.96428571,10.78571429,19.60714286,10.82142857,12.5,6.214285714,2.857142857,19.46428571,-15.21428571,0.107142857,0.892857143,28
Fresno St,2009,67.61764706,0.117647059,23.61764706,53.88235294,7.176470588,20.61764706,13.20588235,19.67647059,10.29411765,23.14705882,14.17647059,14.44117647,6.558823529,4.735294118,16.73529412,-2.147058824,0.382352941,0.617647059,34
Furman,2009,60.53571429,0.071428571,21.32142857,53.10714286,5.428571429,17.53571429,12.46428571,18.07142857,10.32142857,20.42857143,11.35714286,14.10714286,5.285714286,2.964285714,20.21428571,-11.42857143,0.142857143,0.857142857,28
G Washington,2009,66.17857143,0.142857143,23.25,53,5.821428571,16.07142857,13.85714286,20.39285714,11.35714286,23.89285714,12.64285714,14.67857143,5.928571429,4.571428571,19.32142857,-2.392857143,0.357142857,0.642857143,28
Ga Southern,2009,69.5862069,0,25.4137931,59.20689655,7.034482759,20.62068966,11.72413793,17.75862069,11.82758621,21.82758621,11.4137931,14.68965517,6.75862069,2.379310345,19.89655172,-9.793103448,0.24137931,0.75862069,29
Gardner Webb,2009,73.14814815,0.111111111,26,61.11111111,8.037037037,23.07407407,13.11111111,19.25925926,13.14814815,24.25925926,15.81481481,14.7037037,7.185185185,1.814814815,20.14814815,-3.259259259,0.37037037,0.62962963,27
George Mason,2009,66.125,0.0625,24.53125,54.75,5.3125,16.03125,11.75,18.34375,11.71875,24.5625,11.59375,11.96875,6.09375,3.125,15.71875,6.0625,0.6875,0.3125,32
Georgetown,2009,69.2,0.133333333,23.83333333,51.13333333,6.066666667,18.36666667,15.46666667,21.73333333,10.13333333,22.96666667,13.66666667,14.6,7.966666667,4,17.8,5.666666667,0.533333333,0.466666667,30
Georgia,2009,64.90625,0.0625,23.71875,57.5625,6.375,18.65625,11.09375,17.375,12.625,24.96875,13.03125,17.375,7.28125,3.8125,16.71875,-5,0.375,0.625,32
Georgia St,2009,59.33333333,0.133333333,22,52.93333333,5.533333333,17.4,9.8,15.9,10.46666667,21.5,11.2,12.5,6.933333333,2.5,17.73333333,-4.3,0.333333333,0.666666667,30
Georgia Tech,2009,71.22580645,0.129032258,26.29032258,60.25806452,5.129032258,15.87096774,13.51612903,21.4516129,13.03225806,26.03225806,14.90322581,16.83870968,8.258064516,4.967741935,19.61290323,-0.258064516,0.387096774,0.612903226,31
Gonzaga,2009,78.8,0.066666667,28.53333333,58.5,7.4,18.56666667,14.33333333,20.23333333,10.36666667,27.5,15,11.43333333,7.5,5,16.13333333,17.23333333,0.833333333,0.166666667,30
Grambling,2009,59.57142857,0.142857143,21.53571429,53.14285714,5.75,17.78571429,10.75,17.60714286,10.25,21.78571429,11.60714286,15.35714286,4.964285714,2.714285714,18.07142857,-12.96428571,0.178571429,0.821428571,28
Hampton,2009,57.48387097,0.129032258,19.70967742,52.87096774,4.935483871,18.70967742,13.12903226,19.90322581,13.29032258,22.29032258,10.70967742,16.77419355,8.35483871,3.838709677,17.4516129,-1.903225806,0.483870968,0.516129032,31
Hartford,2009,60.54545455,0.090909091,21.06060606,53.15151515,7.818181818,25.21212121,10.60606061,14.96969697,8.272727273,22.06060606,12.87878788,13.93939394,6.545454545,1.636363636,20.66666667,-9.636363636,0.212121212,0.787878788,33
Harvard,2009,66.51851852,0.111111111,22.7037037,49.18518519,6.074074074,16.77777778,15.03703704,20.77777778,7.962962963,21.33333333,12.18518519,14.22222222,7.111111111,3.481481481,17.40740741,-1.518518519,0.481481481,0.518518519,27
Hawaii,2009,64.03333333,0.033333333,21.96666667,51.8,3.533333333,12.46666667,16.56666667,23.2,13.1,21.56666667,12.93333333,15.9,5.733333333,3.8,18.8,-1.166666667,0.433333333,0.566666667,30
High Point,2009,61.77777778,0.037037037,23.22222222,56.48148148,5.592592593,18.55555556,9.740740741,15.48148148,13,23.96296296,11.7037037,16.33333333,6.888888889,4.333333333,17.7037037,-7,0.222222222,0.777777778,27
Hofstra,2009,66.4516129,0.129032258,22.74193548,58.03225806,5.612903226,17.74193548,15.35483871,22.09677419,15.38709677,25.64516129,11.38709677,15.35483871,6.580645161,5.290322581,21.09677419,-0.516129032,0.64516129,0.35483871,31
Holy Cross,2009,64.59375,0.03125,23.1875,53.96875,4.59375,14.625,13.625,20.09375,13.625,22.34375,14.0625,15.90625,8.46875,3.1875,19.75,2.34375,0.5625,0.4375,32
Houston,2009,76.75,0.0625,26.8125,62.84375,5.84375,17.84375,17.28125,23.125,12.78125,24.5,12.3125,9.8125,8.125,4.25,17.5,7.6875,0.65625,0.34375,32
Houston Bap,2009,68.06896552,0.034482759,23.86206897,59.10344828,7.75862069,24.03448276,12.5862069,19.13793103,11.10344828,21.4137931,11.62068966,15.72413793,7.413793103,2.620689655,20.96551724,-14.5862069,0.137931034,0.862068966,29
Howard,2009,61.29032258,0.064516129,21.29032258,50.83870968,5.451612903,17.16129032,13.25806452,20.74193548,9.129032258,21.96774194,10.12903226,16.03225806,4.774193548,3.225806452,17.77419355,-9.225806452,0.258064516,0.741935484,31
IL Chicago,2009,66.9,0.033333333,23.2,56.73333333,6.4,17.66666667,14.1,18.26666667,12.6,24.2,12.53333333,13.06666667,6.133333333,3.333333333,16.76666667,0.966666667,0.5,0.5,30
IPFW,2009,65.20689655,0.034482759,22.44827586,51.89655172,6.413793103,15.72413793,13.89655172,18.89655172,8.344827586,21.68965517,10.62068966,13,4.620689655,3.103448276,18.75862069,-4.413793103,0.413793103,0.586206897,29
IUPUI,2009,63.81481481,0.037037037,23.55555556,50.33333333,5.074074074,14.77777778,11.62962963,17.59259259,9.222222222,20.48148148,12.77777778,12.2962963,6.703703704,3.444444444,15.22222222,-0.407407407,0.481481481,0.518518519,27
Idaho,2009,65.23333333,0,23.1,50.26666667,5.733333333,15.93333333,13.3,20.4,9.066666667,21,13.36666667,12.5,6.566666667,3.3,18.4,-0.166666667,0.5,0.5,30
Idaho St,2009,64.96774194,0.225806452,23.67741935,51.16129032,4.096774194,12.22580645,13.51612903,19.5483871,9.419354839,22.09677419,12.4516129,13.09677419,5.548387097,3.677419355,19.58064516,-3.387096774,0.387096774,0.612903226,31
Illinois,2009,64.60606061,0.060606061,25.09090909,54.60606061,5.545454545,15.72727273,8.878787879,12.48484848,9.545454545,23.72727273,17.60606061,12.36363636,5.757575758,3.606060606,15.06060606,8,0.727272727,0.272727273,33
Illinois St,2009,70.75757576,0.212121212,24.48484848,55.06060606,8.666666667,22.72727273,13.12121212,18.81818182,11.21212121,25.51515152,13.33333333,12.78787879,7.090909091,2.848484848,17.57575758,7.96969697,0.727272727,0.272727273,33
Indiana,2009,59.36666667,0.033333333,20.96666667,49.36666667,5.333333333,16.03333333,12.1,18.46666667,10.23333333,20.6,11.53333333,17.7,6.1,2.1,19.36666667,-11,0.166666667,0.833333333,30
